time,voltage
74318.0,0.221
74349.0,0.22
74388.0,0.215
74399.0,0.227
74428.0,0.222
74439.0,0.23
74468.0,0.232
74478.0,0.229
74508.0,0.229
74518.0,0.237
74548.0,0.241
74669.0,0.219
74709.0,0.209
74719.0,0.224
74748.0,0.224
74758.0,0.219
74788.0,0.227
74798.0,0.233
74828.0,0.231
74869.0,0.235
74948.0,0.223
75029.0,0.205
75068.0,0.214
75108.0,0.207
75118.0,0.22
75228.0,0.2
75238.0,0.207
75268.0,0.22
75278.0,0.211
75308.0,0.212
75318.0,0.224
75348.0,0.227
75358.0,0.225
75388.0,0.232
75548.0,0.205
75558.0,0.208
75588.0,0.21
75598.0,0.219
75628.0,0.218
75638.0,0.221
75668.0,0.231
75678.0,0.228
75749.0,0.228
75759.0,0.221
75828.0,0.22
76028.0,0.188
76068.0,0.198
76079.0,0.199
76108.0,0.197
76119.0,0.21
76148.0,0.21
76229.0,0.205
76239.0,0.215
76268.0,0.216
76279.0,0.216
76308.0,0.214
76468.0,0.205
76509.0,0.196
76519.0,0.209
76548.0,0.212
76558.0,0.211
76588.0,0.216
76598.0,0.222
76628.0,0.218
76639.0,0.227
76668.0,0.23
76679.0,0.227
76748.0,0.228
76759.0,0.227
76789.0,0.229
76828.0,0.226
76839.0,0.237
76948.0,0.219
77029.0,0.208
77068.0,0.215
77109.0,0.205
77148.0,0.213
77228.0,0.197
77269.0,0.208
77279.0,0.208
77308.0,0.208
77388.0,0.204
77469.0,0.202
77479.0,0.202
77508.0,0.205
77519.0,0.216
77549.0,0.216
77559.0,0.215
77628.0,0.21
77668.0,0.215
77748.0,0.208
77828.0,0.196
77909.0,0.191
77919.0,0.202
77929.0,0.203
77948.0,0.21
77959.0,0.21
78028.0,0.207
78068.0,0.213
78188.0,0.198
78308.0,0.18
78349.0,0.185
78468.0,0.182
78628.0,0.164
78669.0,0.177
78679.0,0.181
78748.0,0.177
78759.0,0.185
78828.0,0.179
78908.0,0.177
78919.0,0.197
79028.0,0.181
79068.0,0.188
79079.0,0.185
79108.0,0.19
79149.0,0.195
79159.0,0.199
79228.0,0.193
79269.0,0.206
79308.0,0.199
79319.0,0.209
79348.0,0.208
79359.0,0.211
79428.0,0.201
79469.0,0.21
79479.0,0.21
79548.0,0.205
79559.0,0.208
79588.0,0.216
79668.0,0.21
79679.0,0.208
79708.0,0.212
79719.0,0.221
79869.0,0.202
79879.0,0.199
79949.0,0.197
79959.0,0.202
79988.0,0.212
80068.0,0.205
80079.0,0.2
80148.0,0.197
80159.0,0.2
80268.0,0.202
80279.0,0.197
80308.0,0.201
80348.0,0.203
80359.0,0.209
80469.0,0.201
80589.0,0.189
80629.0,0.186
80788.0,0.18
80869.0,0.18
80879.0,0.182
80908.0,0.187
80949.0,0.185
80959.0,0.193
81268.0,0.166
81279.0,0.166
81388.0,0.172
81548.0,0.157
81588.0,0.169
81599.0,0.172
81668.0,0.178
81748.0,0.171
81759.0,0.18
81788.0,0.193
82109.0,0.157
82119.0,0.171
82149.0,0.172
82189.0,0.179
82228.0,0.175
82239.0,0.191
82268.0,0.194
82309.0,0.191
82319.0,0.202
82348.0,0.199
82359.0,0.208
82389.0,0.213
82468.0,0.203
82479.0,0.202
82508.0,0.208
82519.0,0.218
82548.0,0.213
82668.0,0.207
82709.0,0.208
82829.0,0.197
82839.0,0.206
82869.0,0.21
82908.0,0.213
82949.0,0.207
82959.0,0.222
82989.0,0.222
83148.0,0.196
83189.0,0.206
83199.0,0.203
83229.0,0.206
83239.0,0.218
83269.0,0.221
83279.0,0.218
83349.0,0.213
83389.0,0.221
83399.0,0.22
83469.0,0.216
83479.0,0.214
83508.0,0.221
83519.0,0.228
83548.0,0.224
83708.0,0.207
83719.0,0.21
83748.0,0.208
83789.0,0.215
84029.0,0.177
84039.0,0.194
84068.0,0.192
84079.0,0.195
84148.0,0.196
84159.0,0.206
84188.0,0.21
84229.0,0.201
84239.0,0.218
84308.0,0.209
84319.0,0.215
84389.0,0.21
84429.0,0.202
84439.0,0.218
84468.0,0.216
84548.0,0.204
84789.0,0.183
84799.0,0.181
84828.0,0.185
84839.0,0.202
84988.0,0.189
85268.0,0.161
85279.0,0.169
85348.0,0.166
85388.0,0.18
85399.0,0.183
85428.0,0.183
85469.0,0.194
85479.0,0.196
85548.0,0.194
85628.0,0.188
85639.0,0.203
85668.0,0.201
85679.0,0.205
85788.0,0.201
85799.0,0.197
85809.0,0.213
85829.0,0.21
85869.0,0.216
85880.0,0.215
85949.0,0.209
85959.0,0.22
85988.0,0.224
85999.0,0.221
86028.0,0.225
86189.0,0.206
86389.0,0.183
86399.0,0.185
86468.0,0.185
86479.0,0.189
86509.0,0.197
86588.0,0.195
86669.0,0.188
86679.0,0.194
86708.0,0.202
86788.0,0.199
86799.0,0.196
86828.0,0.205
86948.0,0.186
86959.0,0.205
86988.0,0.208
86999.0,0.205
87069.0,0.207
87079.0,0.21
87148.0,0.21
87229.0,0.205
87239.0,0.221
87268.0,0.215
87348.0,0.205
87389.0,0.216
87399.0,0.215
87469.0,0.216
87748.0,0.177
87759.0,0.189
87789.0,0.198
87799.0,0.191
87868.0,0.196
87908.0,0.202
87949.0,0.197
87959.0,0.209
87988.0,0.213
87999.0,0.21
88188.0,0.192
88268.0,0.18
88348.0,0.182
88429.0,0.18
88439.0,0.189
88508.0,0.187
88589.0,0.188
88599.0,0.183
88628.0,0.189
88669.0,0.192
88679.0,0.198
88708.0,0.205
88868.0,0.185
88879.0,0.186
88909.0,0.202
88919.0,0.197
89068.0,0.188
89079.0,0.186
89149.0,0.184
89229.0,0.183
89239.0,0.198
89268.0,0.194
89279.0,0.197
89308.0,0.212
89319.0,0.21
89348.0,0.207
89359.0,0.22
89388.0,0.22
89399.0,0.22
89428.0,0.222
89439.0,0.23
89468.0,0.227
89509.0,0.227
89548.0,0.219
89588.0,0.229
89599.0,0.226
89668.0,0.218
89679.0,0.227
89749.0,0.21
89759.0,0.227
89788.0,0.23
89799.0,0.224
89868.0,0.214
89988.0,0.206
89999.0,0.205
90068.0,0.201
90079.0,0.21
90108.0,0.216
90119.0,0.213
90148.0,0.212
90189.0,0.222
90199.0,0.218
90228.0,0.221
90239.0,0.229
90309.0,0.222
90319.0,0.224
90388.0,0.223
90399.0,0.217
90508.0,0.21
90519.0,0.209
90549.0,0.215
90588.0,0.221
90749.0,0.186
90759.0,0.209
90788.0,0.208
90799.0,0.204
90828.0,0.216
90839.0,0.223
90869.0,0.217
90909.0,0.221
90919.0,0.222
90949.0,0.219
90959.0,0.23
90989.0,0.237
90999.0,0.227
91028.0,0.236
91039.0,0.238
91068.0,0.236
91149.0,0.224
91159.0,0.236
91268.0,0.213
91279.0,0.227
91308.0,0.225
91319.0,0.228
91348.0,0.222
91469.0,0.205
91480.0,0.212
91508.0,0.222
91519.0,0.216
91588.0,0.222
91628.0,0.216
91709.0,0.211
91909.0,0.186
91919.0,0.189
91948.0,0.19
91989.0,0.201
92109.0,0.191
92119.0,0.193
92149.0,0.193
92159.0,0.204
92188.0,0.21
92199.0,0.204
92268.0,0.207
92309.0,0.21
92389.0,0.205
92399.0,0.205
92468.0,0.205
92479.0,0.208
92509.0,0.219
92589.0,0.204
92599.0,0.205
92709.0,0.205
92720.0,0.199
92788.0,0.201
92799.0,0.201
92908.0,0.203
92919.0,0.199
92988.0,0.198
93069.0,0.194
93079.0,0.199
93108.0,0.204
93119.0,0.203
93148.0,0.21
93159.0,0.221
93188.0,0.219
93349.0,0.194
93389.0,0.202
93399.0,0.202
93428.0,0.21
93469.0,0.205
93480.0,0.216
93589.0,0.208
93599.0,0.21
93709.0,0.206
93719.0,0.204
93789.0,0.202
93949.0,0.185
93959.0,0.202
93989.0,0.205
93999.0,0.202
94109.0,0.201
94119.0,0.196
94189.0,0.202
94199.0,0.204
94268.0,0.201
94279.0,0.213
94309.0,0.221
94319.0,0.219
94389.0,0.218
94589.0,0.196
94669.0,0.194
94679.0,0.206
94709.0,0.207
94719.0,0.209
94748.0,0.216
94759.0,0.225
94769.0,0.221
94789.0,0.23
94799.0,0.23
94868.0,0.224
94989.0,0.213
94999.0,0.213
95028.0,0.225
95069.0,0.213
95079.0,0.229
95109.0,0.228
95189.0,0.213
95199.0,0.215
95229.0,0.224
95239.0,0.226
95269.0,0.222
95308.0,0.227
95319.0,0.227
95348.0,0.224
95389.0,0.226
95399.0,0.23
95409.0,0.239
95428.0,0.242
95509.0,0.232
95519.0,0.228
95548.0,0.229
95559.0,0.238
95589.0,0.232
95599.0,0.236
95669.0,0.224
95679.0,0.238
95709.0,0.239
95719.0,0.236
95789.0,0.227
95800.0,0.231
95828.0,0.241
95839.0,0.236
95869.0,0.234
95879.0,0.243
95908.0,0.249
95919.0,0.241
95988.0,0.232
95999.0,0.24
96029.0,0.242
96069.0,0.229
96109.0,0.241
96119.0,0.238
96269.0,0.209
96279.0,0.221
96309.0,0.224
96389.0,0.21
96399.0,0.213
96429.0,0.218
96509.0,0.213
96589.0,0.201
96599.0,0.208
96629.0,0.213
96639.0,0.216
96649.0,0.222
96669.0,0.22
96708.0,0.228
96719.0,0.226
96748.0,0.232
96829.0,0.225
96909.0,0.213
96919.0,0.215
96989.0,0.211
97109.0,0.202
97119.0,0.199
97189.0,0.198
97199.0,0.208
97229.0,0.218
97389.0,0.193
97399.0,0.2
97429.0,0.213
97469.0,0.205
97479.0,0.218
97509.0,0.224
97669.0,0.196
97679.0,0.212
97709.0,0.216
97869.0,0.194
97909.0,0.201
97919.0,0.206
97949.0,0.213
97989.0,0.211
97999.0,0.222
98069.0,0.215
98079.0,0.224
98109.0,0.223
98119.0,0.227
98149.0,0.232
98159.0,0.239
98189.0,0.232
98269.0,0.225
98279.0,0.233
98309.0,0.232
98319.0,0.237
98348.0,0.243
98359.0,0.245
98389.0,0.242
98469.0,0.23
98589.0,0.216
98600.0,0.221
98629.0,0.233
98669.0,0.224
98679.0,0.239
98709.0,0.235
98719.0,0.232
98749.0,0.24
98759.0,0.246
98789.0,0.241
98829.0,0.239
98839.0,0.243
98909.0,0.233
98919.0,0.227
98948.0,0.239
98959.0,0.246
98989.0,0.237
99029.0,0.241
99039.0,0.236
99109.0,0.233
99119.0,0.235
99189.0,0.229
99200.0,0.227
99229.0,0.237
99239.0,0.234
99269.0,0.234
99389.0,0.214
99400.0,0.224
99429.0,0.229
99439.0,0.227
99469.0,0.224
99509.0,0.23
99629.0,0.216
99789.0,0.188
99799.0,0.199
99829.0,0.21
99869.0,0.198
99879.0,0.215
99908.0,0.214
99989.0,0.202
100029.0,0.21
100189.0,0.186
100229.0,0.194
100240.0,0.197
100269.0,0.199
100279.0,0.211
100309.0,0.21
100389.0,0.206
100399.0,0.211
100410.0,0.216
100469.0,0.206
100480.0,0.221
100509.0,0.222
100629.0,0.208
100669.0,0.2
100679.0,0.21
100709.0,0.216
100720.0,0.213
100749.0,0.223
100829.0,0.213
100840.0,0.215
100909.0,0.213
100919.0,0.214
100989.0,0.21
101000.0,0.216
101029.0,0.221
101039.0,0.219
101069.0,0.222
101109.0,0.227
101119.0,0.222
101269.0,0.199
101280.0,0.214
101309.0,0.216
101319.0,0.215
101349.0,0.225
101389.0,0.213
101469.0,0.208
101479.0,0.216
101509.0,0.222
101519.0,0.222
101589.0,0.217
101629.0,0.224
101669.0,0.215
101679.0,0.228
101709.0,0.226
101719.0,0.229
101789.0,0.221
101869.0,0.216
101879.0,0.228
101909.0,0.225
101919.0,0.229
101989.0,0.217
102000.0,0.232
102010.0,0.235
102029.0,0.246
102039.0,0.239
102069.0,0.239
102079.0,0.253
102109.0,0.243
102119.0,0.248
102189.0,0.239
102199.0,0.247
102229.0,0.251
102239.0,0.245
102309.0,0.237
102319.0,0.24
102349.0,0.249
102359.0,0.243
102429.0,0.243
102439.0,0.235
102509.0,0.229
102519.0,0.229
102549.0,0.24
102629.0,0.232
102640.0,0.224
102709.0,0.22
102829.0,0.213
102839.0,0.21
102909.0,0.205
103189.0,0.172
103229.0,0.185
103239.0,0.184
103269.0,0.192
103429.0,0.186
103549.0,0.176
103589.0,0.175
103600.0,0.186
103629.0,0.193
103669.0,0.196
103679.0,0.207
103709.0,0.199
103719.0,0.21
103749.0,0.218
103759.0,0.212
103829.0,0.214
103839.0,0.212
103909.0,0.21
103919.0,0.21
103989.0,0.209
103999.0,0.222
104029.0,0.224
104039.0,0.222
104189.0,0.198
104199.0,0.21
104269.0,0.204
104280.0,0.211
104389.0,0.191
104399.0,0.209
104429.0,0.208
104439.0,0.21
104509.0,0.202
104519.0,0.21
104549.0,0.218
104589.0,0.21
104599.0,0.221
104629.0,0.225
104709.0,0.21
104720.0,0.216
104749.0,0.223
104759.0,0.221
104789.0,0.218
104829.0,0.229
104909.0,0.214
104919.0,0.219
104949.0,0.224
104959.0,0.223
104989.0,0.221
104999.0,0.237
105029.0,0.235
105039.0,0.234
105149.0,0.227
105159.0,0.222
105229.0,0.221
105239.0,0.218
105269.0,0.224
105309.0,0.222
105319.0,0.227
105349.0,0.237
105359.0,0.23
105389.0,0.23
105399.0,0.239
105429.0,0.238
105549.0,0.219
105559.0,0.22
105589.0,0.219
105600.0,0.229
105629.0,0.232
105749.0,0.213
105789.0,0.207
105829.0,0.216
105949.0,0.199
105960.0,0.2
105989.0,0.205
106000.0,0.213
106029.0,0.219
106039.0,0.217
106069.0,0.224
106109.0,0.218
106120.0,0.224
106149.0,0.231
106159.0,0.231
106229.0,0.225
106309.0,0.213
106319.0,0.22
106349.0,0.228
106359.0,0.226
106389.0,0.222
106429.0,0.227
106440.0,0.226
106469.0,0.24
106479.0,0.243
106509.0,0.237
106550.0,0.238
106560.0,0.244
106589.0,0.239
106629.0,0.245
106709.0,0.231
106719.0,0.24
106749.0,0.239
106760.0,0.242
106829.0,0.23
106869.0,0.233
106949.0,0.229
106960.0,0.228
106989.0,0.227
107029.0,0.238
107040.0,0.232
107109.0,0.227
107189.0,0.218
107309.0,0.205
107320.0,0.216
107349.0,0.224
107360.0,0.223
107370.0,0.229
107389.0,0.234
107509.0,0.216
107520.0,0.224
107549.0,0.23
107589.0,0.221
107600.0,0.235
107629.0,0.236
107709.0,0.216
107720.0,0.228
107749.0,0.234
107759.0,0.228
107789.0,0.227
107799.0,0.244
107829.0,0.24
107840.0,0.233
107909.0,0.228
107920.0,0.237
107949.0,0.238
107989.0,0.23
107999.0,0.243
108029.0,0.237
108189.0,0.205
108200.0,0.218
108229.0,0.217
108429.0,0.196
108469.0,0.198
108629.0,0.182
108639.0,0.184
108749.0,0.19
108829.0,0.182
108839.0,0.187
108909.0,0.179
108919.0,0.197
108949.0,0.203
108989.0,0.192
109000.0,0.207
109029.0,0.206
109039.0,0.21
109149.0,0.208
109159.0,0.207
109229.0,0.205
109240.0,0.208
109269.0,0.216
109349.0,0.21
109360.0,0.204
109389.0,0.21
109429.0,0.213
109439.0,0.216
109509.0,0.208
109549.0,0.222
109560.0,0.216
109629.0,0.215
109709.0,0.204
109749.0,0.211
109759.0,0.208
109789.0,0.21
109799.0,0.225
109829.0,0.223
109839.0,0.22
109909.0,0.212
109949.0,0.221
109959.0,0.216
109989.0,0.223
109999.0,0.233
110029.0,0.227
111996.0,0.333
112006.0,0.333
112017.0,0.334
112028.0,0.333
112038.0,0.333
112049.0,0.337
112060.0,0.331
112070.0,0.332
112081.0,0.335
112091.0,0.336
112102.0,0.338
112113.0,0.334
112123.0,0.333
112134.0,0.338
112144.0,0.331
112155.0,0.336
112166.0,0.339
112176.0,0.333
112187.0,0.339
112198.0,0.333
112208.0,0.332
112219.0,0.342
112229.0,0.333
112240.0,0.333
112251.0,0.339
112261.0,0.331
112272.0,0.336
112282.0,0.337
112293.0,0.333
112304.0,0.334
112314.0,0.339
112325.0,0.333
112336.0,0.334
112346.0,0.335
112357.0,0.335
112368.0,0.342
112378.0,0.334
112389.0,0.337
112399.0,0.338
112410.0,0.333
112421.0,0.339
112431.0,0.335
112442.0,0.333
112453.0,0.335
112463.0,0.339
112474.0,0.331
112485.0,0.342
112495.0,0.339
112506.0,0.339
112517.0,0.336
112527.0,0.335
112538.0,0.339
112549.0,0.339
112559.0,0.341
112570.0,0.339
112581.0,0.339
112591.0,0.333
112602.0,0.342
112613.0,0.335
112623.0,0.335
112634.0,0.336
112645.0,0.338
112655.0,0.336
112666.0,0.339
112677.0,0.335
112687.0,0.339
112698.0,0.336
112709.0,0.331
112719.0,0.34
112730.0,0.339
112740.0,0.333
112751.0,0.338
112762.0,0.335
112772.0,0.333
112783.0,0.336
112793.0,0.332
112804.0,0.337
112815.0,0.339
112825.0,0.332
112836.0,0.335
112847.0,0.337
112857.0,0.333
112868.0,0.338
112878.0,0.333
112889.0,0.333
112900.0,0.339
112910.0,0.332
112921.0,0.336
112931.0,0.338
112942.0,0.333
112952.0,0.342
112963.0,0.331
112974.0,0.327
112984.0,0.337
112995.0,0.333
113006.0,0.329
113016.0,0.339
113027.0,0.328
113038.0,0.334
113049.0,0.336
113059.0,0.33
113070.0,0.339
113081.0,0.333
113091.0,0.329
113102.0,0.333
113113.0,0.333
113123.0,0.331
113134.0,0.333
113144.0,0.333
113155.0,0.331
113166.0,0.333
113176.0,0.331
113187.0,0.333
113198.0,0.333
113208.0,0.329
113219.0,0.336
113230.0,0.332
113240.0,0.328
113251.0,0.333
113261.0,0.33
113272.0,0.333
113283.0,0.34
113293.0,0.333
113304.0,0.333
113315.0,0.334
113325.0,0.329
113336.0,0.336
113347.0,0.331
113357.0,0.333
113368.0,0.337
113379.0,0.335
113389.0,0.335
113400.0,0.339
113411.0,0.334
113421.0,0.335
113431.0,0.337
113442.0,0.327
113452.0,0.34
113463.0,0.335
113474.0,0.333
113484.0,0.342
113495.0,0.334
113505.0,0.334
113515.0,0.34
113526.0,0.333
113549.0,0.337
113560.0,0.328
113589.0,0.327
113599.0,0.331
113629.0,0.312
113639.0,0.317
113669.0,0.318
113679.0,0.314
113709.0,0.301
113719.0,0.313
113749.0,0.305
113759.0,0.301
113789.0,0.301
113800.0,0.305
113829.0,0.292
113839.0,0.298
113869.0,0.298
113879.0,0.292
113909.0,0.284
113919.0,0.294
113949.0,0.291
113959.0,0.279
113989.0,0.28
114000.0,0.291
114029.0,0.281
114039.0,0.285
114069.0,0.282
114079.0,0.279
114109.0,0.276
114119.0,0.287
114149.0,0.283
114159.0,0.277
114189.0,0.285
114199.0,0.281
114229.0,0.276
114239.0,0.281
114269.0,0.28
114279.0,0.28
114309.0,0.271
114319.0,0.287
114349.0,0.278
114360.0,0.275
114389.0,0.277
114399.0,0.284
114429.0,0.274
114439.0,0.274
114469.0,0.281
114479.0,0.281
114509.0,0.27
114519.0,0.279
114549.0,0.277
114559.0,0.276
114589.0,0.275
114599.0,0.278
114629.0,0.271
114639.0,0.278
114669.0,0.273
114679.0,0.268
114709.0,0.27
114720.0,0.275
114749.0,0.27
114759.0,0.268
114789.0,0.27
114799.0,0.275
114829.0,0.264
114839.0,0.273
114869.0,0.273
114879.0,0.27
114909.0,0.265
114919.0,0.273
114949.0,0.268
114959.0,0.267
114989.0,0.265
115000.0,0.27
115029.0,0.266
115039.0,0.268
115069.0,0.272
115079.0,0.267
115109.0,0.263
115120.0,0.275
115149.0,0.273
115159.0,0.267
115189.0,0.27
115199.0,0.271
115229.0,0.262
115239.0,0.269
115269.0,0.268
115279.0,0.265
115309.0,0.262
115349.0,0.262
115359.0,0.26
115389.0,0.258
115399.0,0.265
115429.0,0.258
115439.0,0.264
115469.0,0.265
115509.0,0.252
115520.0,0.262
115549.0,0.257
115560.0,0.258
115589.0,0.256
115600.0,0.266
115629.0,0.257
115639.0,0.257
115669.0,0.26
115709.0,0.251
115720.0,0.262
115749.0,0.259
115759.0,0.254
115789.0,0.26
115799.0,0.26
115829.0,0.257
115840.0,0.26
115869.0,0.262
115880.0,0.261
115949.0,0.251
115959.0,0.249
115989.0,0.252
115999.0,0.259
116029.0,0.251
116039.0,0.26
116069.0,0.259
116079.0,0.256
116109.0,0.254
116120.0,0.26
116149.0,0.262
116159.0,0.258
116190.0,0.262
116229.0,0.257
116239.0,0.262
116269.0,0.266
116280.0,0.26
116309.0,0.257
116319.0,0.268
116389.0,0.252
116399.0,0.257
116429.0,0.251
116439.0,0.26
116469.0,0.26
116479.0,0.257
116509.0,0.257
116519.0,0.265
116549.0,0.26
116559.0,0.251
116589.0,0.262
116599.0,0.262
116629.0,0.256
116639.0,0.268
116669.0,0.265
116679.0,0.264
116709.0,0.257
116719.0,0.268
116749.0,0.265
116759.0,0.263
116789.0,0.265
116799.0,0.27
116829.0,0.264
116839.0,0.266
116869.0,0.264
116880.0,0.263
116949.0,0.257
116959.0,0.252
116989.0,0.259
117000.0,0.26
117069.0,0.246
117080.0,0.246
117109.0,0.245
117119.0,0.256
117149.0,0.254
117159.0,0.251
117189.0,0.257
117199.0,0.26
117229.0,0.251
117239.0,0.257
117269.0,0.262
117279.0,0.259
117309.0,0.254
117320.0,0.264
117349.0,0.26
117359.0,0.262
117389.0,0.262
117400.0,0.266
117429.0,0.259
117439.0,0.265
117469.0,0.264
117479.0,0.262
117509.0,0.261
117519.0,0.27
117549.0,0.265
117559.0,0.262
117589.0,0.268
117599.0,0.268
117629.0,0.263
117640.0,0.268
117669.0,0.268
117679.0,0.262
117709.0,0.264
117719.0,0.272
117749.0,0.262
117759.0,0.27
117789.0,0.267
117800.0,0.27
117829.0,0.264
117839.0,0.271
117869.0,0.268
117950.0,0.251
117989.0,0.245
118000.0,0.248
118029.0,0.244
118040.0,0.254
118069.0,0.257
118079.0,0.253
118109.0,0.252
118120.0,0.26
118149.0,0.257
118159.0,0.257
118189.0,0.258
118200.0,0.264
118269.0,0.251
118279.0,0.247
118309.0,0.245
118319.0,0.257
118349.0,0.251
118359.0,0.248
118389.0,0.256
118399.0,0.259
118429.0,0.253
118439.0,0.26
118469.0,0.26
118479.0,0.258
118509.0,0.258
118520.0,0.268
118549.0,0.261
118559.0,0.263
118589.0,0.269
118599.0,0.265
118629.0,0.257
118640.0,0.265
118669.0,0.269
118680.0,0.265
118709.0,0.259
118719.0,0.272
118749.0,0.26
118760.0,0.262
118789.0,0.266
118799.0,0.269
118829.0,0.259
118839.0,0.268
118869.0,0.269
118879.0,0.266
118909.0,0.262
118919.0,0.271
118949.0,0.269
118959.0,0.261
118989.0,0.268
118999.0,0.268
119029.0,0.259
119039.0,0.272
119069.0,0.268
119080.0,0.268
119109.0,0.262
119119.0,0.271
119149.0,0.268
119160.0,0.267
119189.0,0.268
119199.0,0.27
119229.0,0.26
119239.0,0.27
119269.0,0.271
119279.0,0.269
119309.0,0.262
119320.0,0.276
119349.0,0.262
119359.0,0.268
119389.0,0.271
119399.0,0.275
119429.0,0.266
119440.0,0.272
119469.0,0.274
119480.0,0.268
119509.0,0.269
119519.0,0.276
119549.0,0.266
119559.0,0.269
119589.0,0.266
119599.0,0.268
119629.0,0.264
119639.0,0.271
119669.0,0.273
119679.0,0.265
119709.0,0.265
119720.0,0.274
119749.0,0.269
119760.0,0.268
119789.0,0.273
119800.0,0.274
119829.0,0.264
119839.0,0.274
119869.0,0.279
119879.0,0.275
119909.0,0.271
119920.0,0.281
119949.0,0.271
119959.0,0.273
119989.0,0.279
120000.0,0.276
120029.0,0.272
120039.0,0.28
120069.0,0.281
120079.0,0.272
120109.0,0.276
120119.0,0.281
120149.0,0.274
120159.0,0.276
120189.0,0.279
120200.0,0.278
120229.0,0.271
120239.0,0.279
120269.0,0.279
120280.0,0.275
120309.0,0.275
120320.0,0.285
120349.0,0.273
120359.0,0.275
120389.0,0.276
120400.0,0.281
120429.0,0.271
120440.0,0.28
120469.0,0.279
120479.0,0.276
120509.0,0.276
120520.0,0.282
120549.0,0.274
120559.0,0.274
120589.0,0.281
120599.0,0.279
120629.0,0.272
120640.0,0.281
120669.0,0.28
120679.0,0.277
120709.0,0.275
120749.0,0.27
120760.0,0.275
120789.0,0.274
120799.0,0.276
120829.0,0.266
120840.0,0.276
120869.0,0.276
120879.0,0.273
120909.0,0.276
120919.0,0.278
120949.0,0.273
120959.0,0.278
120989.0,0.281
121000.0,0.279
121029.0,0.268
121040.0,0.281
121069.0,0.274
121080.0,0.275
121109.0,0.273
121120.0,0.282
121149.0,0.273
121159.0,0.277
121189.0,0.278
121200.0,0.279
121229.0,0.271
121240.0,0.284
121269.0,0.281
121280.0,0.275
121309.0,0.273
121320.0,0.28
121349.0,0.268
121359.0,0.276
121389.0,0.278
121400.0,0.279
121429.0,0.27
121440.0,0.287
121469.0,0.284
121480.0,0.274
121509.0,0.273
121520.0,0.284
121549.0,0.273
121560.0,0.279
121589.0,0.279
121600.0,0.276
121629.0,0.271
121640.0,0.284
121669.0,0.284
121680.0,0.279
121709.0,0.276
121720.0,0.285
121749.0,0.273
121760.0,0.276
121789.0,0.283
121800.0,0.278
121829.0,0.273
121840.0,0.284
121869.0,0.28
121879.0,0.271
121909.0,0.278
121919.0,0.284
121949.0,0.274
121960.0,0.276
121989.0,0.28
122000.0,0.274
122029.0,0.27
122040.0,0.283
122069.0,0.278
122080.0,0.275
122109.0,0.273
122120.0,0.281
122149.0,0.271
122160.0,0.274
122189.0,0.273
122200.0,0.276
122229.0,0.269
122240.0,0.28
122269.0,0.275
122310.0,0.262
122320.0,0.269
122349.0,0.265
122360.0,0.27
122389.0,0.275
122399.0,0.271
122429.0,0.265
122440.0,0.276
122469.0,0.273
122480.0,0.268
122509.0,0.271
122520.0,0.273
122549.0,0.268
122560.0,0.275
122589.0,0.277
122600.0,0.27
122629.0,0.266
122640.0,0.279
122669.0,0.274
122679.0,0.275
122709.0,0.272
122750.0,0.268
122760.0,0.27
122789.0,0.271
122800.0,0.27
122829.0,0.269
122840.0,0.273
122869.0,0.268
122879.0,0.266
122909.0,0.266
122920.0,0.273
122949.0,0.268
122960.0,0.273
122989.0,0.275
123000.0,0.268
123029.0,0.267
123040.0,0.274
123069.0,0.267
123080.0,0.268
123109.0,0.269
123120.0,0.27
123149.0,0.262
123189.0,0.265
123200.0,0.26
123229.0,0.26
123240.0,0.27
123269.0,0.27
123279.0,0.264
123309.0,0.268
123320.0,0.27
123349.0,0.263
123360.0,0.262
123389.0,0.27
123399.0,0.268
123429.0,0.263
123440.0,0.272
123469.0,0.268
123480.0,0.269
123509.0,0.268
123520.0,0.275
123549.0,0.268
123560.0,0.272
123589.0,0.273
123600.0,0.269
123629.0,0.265
123640.0,0.276
123669.0,0.269
123679.0,0.265
123709.0,0.269
123720.0,0.275
123749.0,0.264
123760.0,0.271
123789.0,0.27
123800.0,0.264
123829.0,0.257
123840.0,0.27
123869.0,0.271
123880.0,0.262
123909.0,0.265
123920.0,0.272
123949.0,0.263
123960.0,0.269
123989.0,0.27
124000.0,0.265
124029.0,0.262
124040.0,0.276
124069.0,0.272
124080.0,0.269
124109.0,0.266
124120.0,0.272
124149.0,0.269
124160.0,0.273
124189.0,0.272
124200.0,0.266
124229.0,0.265
124240.0,0.275
124269.0,0.268
124280.0,0.266
124309.0,0.265
124320.0,0.276
124349.0,0.268
124360.0,0.27
124389.0,0.27
124400.0,0.265
124429.0,0.267
124440.0,0.274
124469.0,0.268
124480.0,0.266
124509.0,0.272
124520.0,0.271
124549.0,0.27
124560.0,0.271
124589.0,0.27
124600.0,0.263
124629.0,0.264
124639.0,0.276
124669.0,0.27
124680.0,0.266
124710.0,0.268
124720.0,0.271
124749.0,0.26
124760.0,0.27
124789.0,0.273
124800.0,0.269
124829.0,0.264
124840.0,0.275
124869.0,0.268
124880.0,0.269
124909.0,0.268
124920.0,0.275
124949.0,0.265
124960.0,0.273
124989.0,0.27
125000.0,0.269
125029.0,0.265
125040.0,0.276
125070.0,0.272
125080.0,0.268
125109.0,0.27
125120.0,0.276
125149.0,0.265
125160.0,0.275
