time,voltage
250923.0,0.282
250952.0,0.275
250963.0,0.268
250992.0,0.272
251002.0,0.276
251032.0,0.265
251042.0,0.279
251072.0,0.279
251083.0,0.273
251112.0,0.27
251123.0,0.281
251152.0,0.276
251163.0,0.275
251192.0,0.278
251202.0,0.274
251232.0,0.268
251243.0,0.28
251272.0,0.276
251283.0,0.271
251312.0,0.269
251323.0,0.28
251352.0,0.268
251392.0,0.271
251403.0,0.27
251432.0,0.265
251443.0,0.273
251472.0,0.275
251483.0,0.265
251512.0,0.266
251523.0,0.273
251552.0,0.269
251563.0,0.275
251592.0,0.268
251602.0,0.273
251632.0,0.268
251643.0,0.277
251672.0,0.279
251682.0,0.27
251712.0,0.273
251753.0,0.268
251763.0,0.269
251792.0,0.273
251803.0,0.273
251832.0,0.262
251843.0,0.278
251872.0,0.275
251883.0,0.271
251952.0,0.26
251963.0,0.265
251992.0,0.27
252003.0,0.266
252032.0,0.263
252043.0,0.268
252072.0,0.272
252083.0,0.265
252112.0,0.268
252123.0,0.282
252152.0,0.267
252163.0,0.272
252192.0,0.273
252203.0,0.276
252232.0,0.268
252243.0,0.279
252272.0,0.278
252283.0,0.268
252312.0,0.273
252323.0,0.284
252352.0,0.275
252363.0,0.275
252392.0,0.276
252403.0,0.276
252432.0,0.267
252443.0,0.277
252472.0,0.275
252483.0,0.272
252512.0,0.272
252523.0,0.279
252552.0,0.273
252563.0,0.268
252592.0,0.278
252603.0,0.268
252632.0,0.265
252642.0,0.28
252672.0,0.271
252683.0,0.272
252712.0,0.268
252723.0,0.277
252752.0,0.269
252763.0,0.273
252792.0,0.27
252803.0,0.273
252832.0,0.268
252843.0,0.279
252872.0,0.272
252883.0,0.268
252913.0,0.269
252923.0,0.273
252992.0,0.257
253003.0,0.26
253032.0,0.257
253043.0,0.264
253072.0,0.262
253083.0,0.26
253112.0,0.265
253123.0,0.269
253152.0,0.264
253163.0,0.262
253192.0,0.268
253203.0,0.266
253232.0,0.257
253243.0,0.273
253272.0,0.27
253283.0,0.264
253312.0,0.264
253323.0,0.267
253352.0,0.26
253363.0,0.268
253392.0,0.272
253403.0,0.268
253432.0,0.263
253473.0,0.262
253483.0,0.257
253512.0,0.264
253523.0,0.269
253552.0,0.263
253563.0,0.266
253592.0,0.269
253603.0,0.262
253632.0,0.262
253643.0,0.27
253672.0,0.272
253683.0,0.263
253712.0,0.267
253723.0,0.27
253752.0,0.261
253763.0,0.27
253792.0,0.271
253803.0,0.27
253832.0,0.262
253843.0,0.271
253872.0,0.268
253883.0,0.267
253912.0,0.272
253923.0,0.273
253952.0,0.263
253963.0,0.274
253992.0,0.272
254003.0,0.27
254032.0,0.267
254043.0,0.271
254072.0,0.268
254083.0,0.267
254112.0,0.27
254123.0,0.271
254152.0,0.269
254163.0,0.275
254232.0,0.254
254243.0,0.268
254312.0,0.251
254323.0,0.257
254352.0,0.248
254363.0,0.257
254432.0,0.242
254443.0,0.248
254472.0,0.246
254483.0,0.245
254512.0,0.251
254523.0,0.257
254552.0,0.25
254563.0,0.257
254592.0,0.258
254603.0,0.254
254632.0,0.251
254643.0,0.265
254672.0,0.259
254683.0,0.26
254712.0,0.262
254723.0,0.268
254752.0,0.257
254763.0,0.269
254792.0,0.266
254803.0,0.261
254832.0,0.26
254843.0,0.267
254872.0,0.262
254883.0,0.263
254912.0,0.265
254923.0,0.266
254953.0,0.26
254963.0,0.272
254992.0,0.269
255033.0,0.258
255043.0,0.265
255072.0,0.262
255083.0,0.264
255112.0,0.265
255123.0,0.263
255152.0,0.257
255163.0,0.265
255192.0,0.266
255203.0,0.262
255232.0,0.26
255243.0,0.268
255272.0,0.262
255283.0,0.262
255312.0,0.262
255323.0,0.267
255352.0,0.262
255363.0,0.267
255392.0,0.27
255403.0,0.266
255472.0,0.258
255483.0,0.257
255512.0,0.26
255523.0,0.26
255552.0,0.26
255563.0,0.269
255592.0,0.267
255603.0,0.261
255632.0,0.262
255643.0,0.273
255672.0,0.262
255683.0,0.269
255712.0,0.272
255752.0,0.257
255763.0,0.265
255792.0,0.268
255803.0,0.262
255832.0,0.264
255843.0,0.27
255872.0,0.267
255883.0,0.262
255952.0,0.253
255993.0,0.259
256003.0,0.251
256032.0,0.255
256043.0,0.265
256072.0,0.258
256083.0,0.259
256112.0,0.262
256123.0,0.268
256152.0,0.26
256163.0,0.268
256192.0,0.267
256203.0,0.269
256232.0,0.26
256243.0,0.275
256272.0,0.269
256283.0,0.269
256392.0,0.251
256403.0,0.251
256432.0,0.252
256443.0,0.26
256472.0,0.255
256483.0,0.255
256512.0,0.265
256523.0,0.258
256552.0,0.257
256563.0,0.267
256592.0,0.267
256603.0,0.265
256632.0,0.262
256643.0,0.274
256672.0,0.268
256683.0,0.272
256712.0,0.268
256723.0,0.267
256752.0,0.265
256763.0,0.276
256792.0,0.273
256803.0,0.273
256832.0,0.268
256843.0,0.275
256872.0,0.268
256883.0,0.276
256912.0,0.276
256923.0,0.276
256952.0,0.267
256963.0,0.284
256992.0,0.274
257003.0,0.27
257032.0,0.273
257043.0,0.28
257072.0,0.274
257083.0,0.281
257112.0,0.281
257123.0,0.279
257152.0,0.273
257163.0,0.281
257192.0,0.284
257203.0,0.274
257232.0,0.274
257273.0,0.265
257283.0,0.274
257312.0,0.275
257323.0,0.272
257352.0,0.267
257363.0,0.276
257392.0,0.277
257403.0,0.272
257472.0,0.263
257483.0,0.264
257512.0,0.268
257523.0,0.268
257552.0,0.264
257563.0,0.274
257632.0,0.257
257673.0,0.251
257683.0,0.254
257712.0,0.26
257723.0,0.255
257752.0,0.253
257763.0,0.26
257792.0,0.263
257803.0,0.263
257833.0,0.255
257843.0,0.268
257872.0,0.257
257883.0,0.267
257912.0,0.262
257923.0,0.261
257952.0,0.259
257963.0,0.271
257992.0,0.262
258003.0,0.26
258072.0,0.251
258083.0,0.257
258113.0,0.26
258123.0,0.257
258152.0,0.254
258163.0,0.262
258192.0,0.26
258203.0,0.26
258232.0,0.26
258243.0,0.268
258272.0,0.255
258283.0,0.262
258312.0,0.266
258323.0,0.263
258352.0,0.256
258363.0,0.269
258392.0,0.262
258403.0,0.262
258432.0,0.266
258443.0,0.265
258472.0,0.263
258483.0,0.27
258512.0,0.27
258523.0,0.269
258592.0,0.257
258603.0,0.257
258632.0,0.259
258643.0,0.262
258672.0,0.255
258683.0,0.262
258712.0,0.267
258723.0,0.258
258752.0,0.26
258763.0,0.265
258792.0,0.262
258803.0,0.262
258832.0,0.264
258843.0,0.268
258872.0,0.266
258883.0,0.265
258912.0,0.268
258923.0,0.265
258952.0,0.261
258963.0,0.27
258992.0,0.268
259003.0,0.265
259032.0,0.27
259043.0,0.272
259072.0,0.266
259083.0,0.268
259112.0,0.271
259123.0,0.269
259152.0,0.262
259163.0,0.273
259192.0,0.272
259203.0,0.265
259232.0,0.272
259243.0,0.27
259272.0,0.265
259283.0,0.271
259312.0,0.273
259323.0,0.268
259352.0,0.268
259363.0,0.274
259392.0,0.266
259403.0,0.268
259432.0,0.269
259472.0,0.26
259483.0,0.27
259512.0,0.266
259523.0,0.26
259552.0,0.263
259563.0,0.275
259592.0,0.266
259603.0,0.26
259632.0,0.266
259643.0,0.271
259672.0,0.262
259683.0,0.271
259712.0,0.267
259723.0,0.269
259752.0,0.265
259763.0,0.272
259792.0,0.269
259803.0,0.268
259833.0,0.271
259872.0,0.261
259913.0,0.261
259923.0,0.257
259952.0,0.257
259963.0,0.266
259992.0,0.262
260003.0,0.262
260072.0,0.245
260083.0,0.254
260112.0,0.259
260123.0,0.252
260193.0,0.242
260203.0,0.242
260232.0,0.252
260243.0,0.251
260272.0,0.246
260283.0,0.257
260312.0,0.259
260323.0,0.254
260352.0,0.248
260363.0,0.262
260392.0,0.257
260403.0,0.254
260432.0,0.263
260443.0,0.265
260472.0,0.254
260483.0,0.266
260512.0,0.269
260523.0,0.266
260552.0,0.262
260563.0,0.273
260592.0,0.269
260603.0,0.265
260632.0,0.269
260643.0,0.275
260673.0,0.266
260683.0,0.275
260712.0,0.277
260723.0,0.271
260752.0,0.268
260763.0,0.278
260792.0,0.269
260803.0,0.27
260832.0,0.272
260843.0,0.275
260872.0,0.263
260883.0,0.278
260912.0,0.276
260923.0,0.27
260952.0,0.271
260963.0,0.277
260992.0,0.271
261003.0,0.273
261032.0,0.275
261043.0,0.276
261072.0,0.266
261112.0,0.268
261123.0,0.264
261152.0,0.265
261163.0,0.271
261192.0,0.265
261203.0,0.268
261233.0,0.267
261243.0,0.27
261272.0,0.262
261283.0,0.275
261312.0,0.273
261323.0,0.264
261352.0,0.265
261363.0,0.276
261392.0,0.269
261403.0,0.268
261432.0,0.27
261443.0,0.273
261472.0,0.266
261483.0,0.272
261512.0,0.275
261523.0,0.269
261552.0,0.27
261563.0,0.273
261592.0,0.268
261603.0,0.269
261632.0,0.27
261643.0,0.268
261672.0,0.263
261683.0,0.275
261712.0,0.273
261723.0,0.268
261752.0,0.265
261763.0,0.281
261792.0,0.27
261803.0,0.268
261832.0,0.272
261843.0,0.272
261872.0,0.265
261883.0,0.275
261912.0,0.275
261923.0,0.267
261952.0,0.267
261963.0,0.279
261992.0,0.266
262003.0,0.27
262032.0,0.268
262043.0,0.27
262072.0,0.263
262083.0,0.271
262152.0,0.257
262163.0,0.264
262192.0,0.257
262203.0,0.26
262272.0,0.249
262283.0,0.251
262312.0,0.258
262323.0,0.252
262352.0,0.253
262363.0,0.261
262392.0,0.26
262403.0,0.26
262432.0,0.262
262443.0,0.254
262472.0,0.256
262483.0,0.265
262512.0,0.265
262523.0,0.26
262592.0,0.248
262603.0,0.253
262632.0,0.258
262643.0,0.261
262672.0,0.253
262683.0,0.262
262712.0,0.258
262723.0,0.253
262752.0,0.256
262763.0,0.261
262792.0,0.258
262803.0,0.262
262833.0,0.264
262843.0,0.259
262872.0,0.259
262883.0,0.27
262912.0,0.265
262923.0,0.26
262952.0,0.263
262963.0,0.269
262992.0,0.26
263003.0,0.265
263032.0,0.268
263043.0,0.268
263072.0,0.263
263083.0,0.27
263112.0,0.272
263123.0,0.265
263152.0,0.265
263163.0,0.275
263192.0,0.262
263203.0,0.27
263232.0,0.273
263243.0,0.268
263272.0,0.269
263283.0,0.273
263312.0,0.268
263323.0,0.265
263352.0,0.272
263363.0,0.275
263393.0,0.267
263403.0,0.273
263432.0,0.277
263443.0,0.275
263472.0,0.269
263483.0,0.28
263512.0,0.279
263523.0,0.273
263553.0,0.275
263563.0,0.282
263592.0,0.27
263603.0,0.276
263632.0,0.279
263643.0,0.278
263672.0,0.27
263683.0,0.279
263712.0,0.279
263723.0,0.273
263752.0,0.274
263763.0,0.277
263792.0,0.275
263803.0,0.28
263832.0,0.276
263843.0,0.274
263872.0,0.273
263883.0,0.277
263912.0,0.274
263923.0,0.272
263953.0,0.271
263963.0,0.274
263992.0,0.269
264003.0,0.275
264032.0,0.271
264043.0,0.271
264072.0,0.268
264083.0,0.276
264112.0,0.276
264123.0,0.269
264152.0,0.268
264163.0,0.275
264192.0,0.268
264203.0,0.272
264232.0,0.278
264243.0,0.268
264272.0,0.263
264283.0,0.275
264312.0,0.27
264323.0,0.265
264352.0,0.273
264363.0,0.275
264392.0,0.269
264403.0,0.268
264432.0,0.273
264472.0,0.26
264512.0,0.261
264523.0,0.257
264552.0,0.263
264563.0,0.264
264592.0,0.257
264603.0,0.265
264632.0,0.265
264643.0,0.254
264713.0,0.248
264723.0,0.251
264752.0,0.254
264763.0,0.252
264792.0,0.253
264803.0,0.254
264832.0,0.257
264843.0,0.255
264872.0,0.254
264883.0,0.267
264912.0,0.258
264923.0,0.257
264952.0,0.263
264963.0,0.266
264993.0,0.256
265003.0,0.265
265033.0,0.266
265043.0,0.26
265073.0,0.258
265083.0,0.273
265112.0,0.265
265123.0,0.263
265152.0,0.265
265163.0,0.272
265192.0,0.265
265203.0,0.27
265233.0,0.27
265243.0,0.265
265272.0,0.262
265283.0,0.27
265312.0,0.267
265323.0,0.262
265352.0,0.268
265363.0,0.27
265393.0,0.266
265403.0,0.271
265432.0,0.273
265443.0,0.269
265473.0,0.263
265483.0,0.274
265513.0,0.268
265523.0,0.265
265552.0,0.271
265563.0,0.273
265593.0,0.265
265603.0,0.268
265633.0,0.268
265673.0,0.257
265683.0,0.27
265713.0,0.265
265723.0,0.263
265752.0,0.268
265763.0,0.269
265793.0,0.26
265803.0,0.269
265832.0,0.269
265843.0,0.265
265873.0,0.264
265883.0,0.272
265913.0,0.266
265923.0,0.265
265952.0,0.268
265963.0,0.27
265992.0,0.266
266033.0,0.265
266043.0,0.259
266072.0,0.257
266083.0,0.269
266113.0,0.262
266123.0,0.265
266152.0,0.267
266163.0,0.265
266193.0,0.258
266203.0,0.268
266232.0,0.271
266243.0,0.266
266273.0,0.269
266283.0,0.278
266312.0,0.265
266323.0,0.262
266352.0,0.273
266363.0,0.271
266393.0,0.264
266403.0,0.272
266432.0,0.268
266443.0,0.266
266473.0,0.265
266483.0,0.274
266513.0,0.269
266523.0,0.265
266553.0,0.27
266563.0,0.27
266593.0,0.26
266603.0,0.27
266632.0,0.27
266643.0,0.267
266673.0,0.266
266683.0,0.275
266713.0,0.269
266723.0,0.269
266753.0,0.27
266763.0,0.275
266792.0,0.268
266803.0,0.275
266833.0,0.273
266843.0,0.27
266872.0,0.27
266883.0,0.276
266912.0,0.269
266923.0,0.271
266953.0,0.273
266963.0,0.273
266993.0,0.265
267003.0,0.277
267033.0,0.273
267043.0,0.275
267072.0,0.269
267083.0,0.28
267112.0,0.268
267123.0,0.27
267153.0,0.273
267163.0,0.271
267193.0,0.268
267203.0,0.274
267232.0,0.275
267243.0,0.27
267273.0,0.265
267283.0,0.281
267313.0,0.267
267323.0,0.27
267393.0,0.251
267403.0,0.264
267432.0,0.265
267443.0,0.257
267473.0,0.257
267483.0,0.269
267513.0,0.259
267523.0,0.264
267553.0,0.262
267593.0,0.249
267603.0,0.259
267632.0,0.26
267643.0,0.261
267673.0,0.257
267683.0,0.262
267712.0,0.258
267723.0,0.26
267752.0,0.264
267763.0,0.265
267793.0,0.258
267803.0,0.265
267832.0,0.263
267843.0,0.262
267873.0,0.265
267883.0,0.272
267912.0,0.263
267923.0,0.265
267953.0,0.265
267963.0,0.264
267993.0,0.26
268003.0,0.269
268033.0,0.264
268043.0,0.262
268072.0,0.264
268083.0,0.274
268113.0,0.26
268123.0,0.266
268152.0,0.269
268193.0,0.255
268203.0,0.265
268233.0,0.262
268243.0,0.254
268273.0,0.26
268283.0,0.269
268313.0,0.262
268323.0,0.263
268353.0,0.269
268363.0,0.263
268393.0,0.258
268403.0,0.266
268433.0,0.269
268443.0,0.262
268473.0,0.268
268483.0,0.267
268513.0,0.26
268523.0,0.266
268553.0,0.268
268563.0,0.27
268593.0,0.262
268603.0,0.27
268632.0,0.273
268643.0,0.269
268673.0,0.27
268683.0,0.27
268713.0,0.265
268723.0,0.262
268753.0,0.271
268763.0,0.265
268833.0,0.258
268843.0,0.258
268873.0,0.26
268883.0,0.262
268913.0,0.26
268923.0,0.262
268953.0,0.262
268963.0,0.259
268993.0,0.255
269003.0,0.27
269032.0,0.269
269043.0,0.263
269072.0,0.265
269083.0,0.269
269113.0,0.261
269123.0,0.265
269153.0,0.276
269163.0,0.266
269193.0,0.26
269203.0,0.273
269233.0,0.27
269243.0,0.266
269273.0,0.27
269283.0,0.27
269313.0,0.26
269323.0,0.266
269353.0,0.268
269363.0,0.269
269393.0,0.262
269403.0,0.276
269433.0,0.274
269443.0,0.268
269472.0,0.27
269483.0,0.274
269513.0,0.269
269523.0,0.274
269553.0,0.275
269563.0,0.27
269593.0,0.268
269633.0,0.269
269643.0,0.262
269713.0,0.254
269723.0,0.262
269753.0,0.262
269763.0,0.254
269833.0,0.247
269843.0,0.246
269873.0,0.254
269883.0,0.256
269913.0,0.25
269923.0,0.259
269953.0,0.254
269963.0,0.257
270033.0,0.245
270043.0,0.242
270112.0,0.238
270123.0,0.242
270153.0,0.246
270163.0,0.245
270193.0,0.243
270203.0,0.253
270272.0,0.24
270283.0,0.242
270313.0,0.233
270323.0,0.246
270353.0,0.246
270363.0,0.245
270393.0,0.242
270403.0,0.253
270433.0,0.25
270443.0,0.247
270473.0,0.25
270483.0,0.252
270513.0,0.248
270523.0,0.254
270553.0,0.263
270563.0,0.253
270593.0,0.258
270603.0,0.26
270633.0,0.259
270643.0,0.257
270673.0,0.263
270683.0,0.262
270713.0,0.256
270723.0,0.268
270753.0,0.267
270763.0,0.263
270793.0,0.263
270803.0,0.269
270833.0,0.264
270843.0,0.266
270872.0,0.268
270883.0,0.27
270913.0,0.266
270923.0,0.268
270953.0,0.27
270963.0,0.27
270993.0,0.262
271003.0,0.273
271033.0,0.269
271043.0,0.264
271073.0,0.268
271083.0,0.27
271113.0,0.265
271123.0,0.274
271153.0,0.272
271163.0,0.265
271193.0,0.264
271203.0,0.276
271233.0,0.266
271243.0,0.265
271273.0,0.268
271283.0,0.268
271313.0,0.266
271323.0,0.27
271353.0,0.273
271393.0,0.258
271403.0,0.27
271433.0,0.262
271443.0,0.261
271473.0,0.266
271483.0,0.268
271513.0,0.263
271523.0,0.27
271553.0,0.266
271563.0,0.263
271593.0,0.262
271603.0,0.27
271633.0,0.265
271643.0,0.265
271673.0,0.268
271683.0,0.269
271713.0,0.259
271793.0,0.245
271804.0,0.257
271833.0,0.254
271843.0,0.253
271873.0,0.258
271883.0,0.256
271913.0,0.249
271923.0,0.26
271953.0,0.26
271963.0,0.255
271993.0,0.257
272003.0,0.262
272033.0,0.252
272043.0,0.258
272073.0,0.261
272083.0,0.266
272113.0,0.26
272123.0,0.262
272153.0,0.266
272163.0,0.26
272193.0,0.261
272203.0,0.27
272233.0,0.262
272243.0,0.263
272273.0,0.264
272283.0,0.272
272313.0,0.262
272323.0,0.265
272353.0,0.268
272363.0,0.262
272393.0,0.262
272403.0,0.275
272433.0,0.266
272443.0,0.272
272473.0,0.268
272483.0,0.27
272513.0,0.262
272523.0,0.27
272593.0,0.256
272603.0,0.26
272633.0,0.256
272643.0,0.26
272673.0,0.26
272683.0,0.262
272713.0,0.255
272723.0,0.263
272753.0,0.266
272793.0,0.254
272804.0,0.265
272833.0,0.257
272843.0,0.261
272873.0,0.266
272883.0,0.264
272913.0,0.257
272923.0,0.262
272953.0,0.265
272963.0,0.258
272993.0,0.262
273003.0,0.27
273033.0,0.263
273043.0,0.262
273073.0,0.272
273083.0,0.265
273113.0,0.26
273123.0,0.271
273153.0,0.268
273163.0,0.263
273193.0,0.267
273203.0,0.275
273233.0,0.269
273243.0,0.268
273273.0,0.27
273283.0,0.272
273313.0,0.263
273323.0,0.271
273353.0,0.273
273363.0,0.266
273393.0,0.27
273403.0,0.279
273433.0,0.269
273443.0,0.272
273473.0,0.275
273483.0,0.277
273513.0,0.267
273523.0,0.277
273553.0,0.277
273563.0,0.275
273593.0,0.274
273603.0,0.28
273633.0,0.273
273643.0,0.275
273673.0,0.279
273683.0,0.274
273713.0,0.268
273723.0,0.281
273753.0,0.279
273763.0,0.273
273793.0,0.277
273803.0,0.282
273833.0,0.274
273843.0,0.276
273913.0,0.262
273923.0,0.271
273953.0,0.275
273963.0,0.27
273993.0,0.268
274003.0,0.278
274033.0,0.268
274043.0,0.273
274073.0,0.271
274083.0,0.275
274113.0,0.27
274123.0,0.274
274153.0,0.276
274163.0,0.268
274193.0,0.275
274203.0,0.281
274233.0,0.27
274243.0,0.276
274273.0,0.278
274283.0,0.273
274313.0,0.266
274323.0,0.279
274353.0,0.273
274363.0,0.275
274393.0,0.273
274403.0,0.281
274433.0,0.269
274443.0,0.273
274473.0,0.273
274483.0,0.274
274513.0,0.269
274523.0,0.279
274553.0,0.275
274563.0,0.268
274593.0,0.271
274603.0,0.276
274633.0,0.27
274643.0,0.273
274673.0,0.271
274683.0,0.271
274713.0,0.269
274723.0,0.277
274753.0,0.271
274763.0,0.269
274793.0,0.272
274803.0,0.276
274833.0,0.265
274843.0,0.268
274873.0,0.278
274883.0,0.27
274913.0,0.262
274923.0,0.275
274953.0,0.275
274993.0,0.268
275003.0,0.27
275033.0,0.265
275073.0,0.264
275084.0,0.265
275113.0,0.257
275123.0,0.272
275153.0,0.267
275163.0,0.261
275193.0,0.262
275204.0,0.27
275233.0,0.26
275243.0,0.269
275273.0,0.269
275283.0,0.269
275313.0,0.262
275323.0,0.27
275353.0,0.275
275363.0,0.265
275393.0,0.27
275403.0,0.272
275433.0,0.264
275443.0,0.27
275473.0,0.27
275483.0,0.269
275513.0,0.263
275523.0,0.274
275553.0,0.268
275563.0,0.269
275593.0,0.265
275603.0,0.275
275633.0,0.268
275643.0,0.265
275673.0,0.273
275683.0,0.27
275713.0,0.265
275723.0,0.275
275753.0,0.268
275763.0,0.265
275793.0,0.268
275803.0,0.274
275833.0,0.265
275843.0,0.275
275873.0,0.271
275883.0,0.269
275913.0,0.262
275923.0,0.274
275953.0,0.272
275964.0,0.267
275993.0,0.27
276003.0,0.276
276033.0,0.265
276043.0,0.267
276073.0,0.268
276083.0,0.262
276113.0,0.264
276123.0,0.273
276153.0,0.268
276164.0,0.265
276193.0,0.264
276203.0,0.273
276233.0,0.265
276243.0,0.273
276273.0,0.27
276283.0,0.268
276313.0,0.265
276323.0,0.272
276353.0,0.27
276363.0,0.264
276393.0,0.264
276403.0,0.272
276433.0,0.265
276443.0,0.269
276473.0,0.272
276483.0,0.265
276513.0,0.263
276523.0,0.272
276553.0,0.269
276563.0,0.262
276593.0,0.262
276603.0,0.268
276633.0,0.268
276643.0,0.271
276673.0,0.273
276683.0,0.269
276713.0,0.262
276723.0,0.275
276753.0,0.272
276763.0,0.275
276793.0,0.275
276803.0,0.278
276833.0,0.268
276843.0,0.274
276873.0,0.279
276883.0,0.273
276913.0,0.274
276923.0,0.281
276953.0,0.274
276963.0,0.273
276993.0,0.276
277003.0,0.28
277033.0,0.275
277043.0,0.282
277073.0,0.279
277083.0,0.273
277113.0,0.272
277123.0,0.281
277153.0,0.275
277163.0,0.275
277233.0,0.263
277243.0,0.265
277273.0,0.268
277283.0,0.263
277353.0,0.251
277363.0,0.254
277393.0,0.255
277403.0,0.258
277433.0,0.25
277443.0,0.255
277473.0,0.257
277483.0,0.257
277513.0,0.256
277523.0,0.263
277553.0,0.258
277593.0,0.254
277604.0,0.255
277633.0,0.255
277643.0,0.262
277673.0,0.263
277683.0,0.262
277713.0,0.257
277723.0,0.266
277753.0,0.259
277763.0,0.26
277793.0,0.262
277803.0,0.266
277833.0,0.259
277843.0,0.27
277873.0,0.266
277883.0,0.266
277913.0,0.263
277923.0,0.27
277953.0,0.266
277963.0,0.265
277993.0,0.267
278003.0,0.267
278033.0,0.264
278043.0,0.269
278073.0,0.271
278083.0,0.271
278113.0,0.265
278123.0,0.268
278153.0,0.269
278193.0,0.264
278204.0,0.269
278233.0,0.26
278243.0,0.27
278273.0,0.266
278283.0,0.261
278313.0,0.262
278323.0,0.272
278353.0,0.262
278393.0,0.265
278404.0,0.262
278433.0,0.26
278443.0,0.265
278473.0,0.265
278484.0,0.262
278513.0,0.257
278523.0,0.268
278553.0,0.262
278563.0,0.266
278593.0,0.265
278603.0,0.269
278633.0,0.269
278643.0,0.27
278673.0,0.268
278683.0,0.266
278713.0,0.268
278723.0,0.272
278753.0,0.269
278763.0,0.27
278793.0,0.267
278803.0,0.268
278833.0,0.257
278873.0,0.266
278883.0,0.262
278913.0,0.265
278923.0,0.269
278953.0,0.264
278963.0,0.264
278993.0,0.272
279003.0,0.265
279033.0,0.262
279043.0,0.272
279073.0,0.272
279113.0,0.257
279123.0,0.27
279153.0,0.263
279163.0,0.262
279193.0,0.263
279203.0,0.269
279233.0,0.259
279243.0,0.269
279273.0,0.27
279283.0,0.265
279313.0,0.262
279323.0,0.273
279353.0,0.262
279363.0,0.265
279393.0,0.268
279403.0,0.268
279473.0,0.258
279483.0,0.251
279513.0,0.253
279523.0,0.262
279553.0,0.257
279563.0,0.26
279593.0,0.262
279603.0,0.261
279633.0,0.256
279643.0,0.266
279673.0,0.268
279683.0,0.261
279713.0,0.262
279723.0,0.27
279753.0,0.263
279763.0,0.268
279793.0,0.271
279803.0,0.266
279833.0,0.263
279843.0,0.27
279873.0,0.269
279883.0,0.265
279913.0,0.265
279923.0,0.273
279953.0,0.269
279963.0,0.27
279993.0,0.271
280003.0,0.268
280033.0,0.262
280043.0,0.271
280073.0,0.272
280083.0,0.268
280113.0,0.271
280123.0,0.272
280153.0,0.268
280163.0,0.268
280193.0,0.271
280203.0,0.27
280233.0,0.267
280243.0,0.275
280273.0,0.269
280283.0,0.269
280313.0,0.269
280323.0,0.276
280353.0,0.265
280363.0,0.268
280393.0,0.271
280403.0,0.27
280433.0,0.265
280443.0,0.271
280473.0,0.271
280483.0,0.268
280513.0,0.265
280523.0,0.281
280553.0,0.266
280563.0,0.268
280593.0,0.27
280603.0,0.27
280633.0,0.263
280643.0,0.27
280673.0,0.271
280684.0,0.265
280713.0,0.265
280723.0,0.273
280753.0,0.265
280763.0,0.266
280793.0,0.269
280803.0,0.268
280833.0,0.261
280843.0,0.27
280873.0,0.267
280883.0,0.266
280913.0,0.264
280923.0,0.272
280953.0,0.26
280963.0,0.268
280993.0,0.269
281003.0,0.27
281033.0,0.26
281073.0,0.266
281084.0,0.263
281113.0,0.259
281123.0,0.269
281153.0,0.263
281163.0,0.265
281193.0,0.269
281203.0,0.266
281233.0,0.26
281243.0,0.27
281273.0,0.268
281283.0,0.266
281313.0,0.265
281323.0,0.271
281353.0,0.264
281363.0,0.268
281393.0,0.27
281403.0,0.268
281433.0,0.26
281443.0,0.272
281473.0,0.27
281483.0,0.268
281513.0,0.261
281523.0,0.271
281553.0,0.265
281563.0,0.265
281593.0,0.273
281603.0,0.269
281633.0,0.26
281643.0,0.271
281673.0,0.27
281683.0,0.269
281713.0,0.268
281723.0,0.268
281753.0,0.266
281763.0,0.272
281793.0,0.27
281803.0,0.268
281833.0,0.263
281843.0,0.268
281873.0,0.269
281883.0,0.267
281913.0,0.268
281923.0,0.272
281993.0,0.265
282003.0,0.26
282033.0,0.257
282043.0,0.265
282073.0,0.26
282083.0,0.258
282113.0,0.264
282123.0,0.269
282153.0,0.259
282163.0,0.265
282233.0,0.251
282243.0,0.26
282273.0,0.256
282313.0,0.251
282324.0,0.257
282353.0,0.255
282363.0,0.257
282393.0,0.261
282403.0,0.256
282433.0,0.255
282443.0,0.268
282473.0,0.267
282483.0,0.258
282513.0,0.266
282523.0,0.269
282553.0,0.262
282563.0,0.271
282593.0,0.27
282603.0,0.266
282633.0,0.268
282673.0,0.267
282683.0,0.262
282713.0,0.268
282723.0,0.275
282753.0,0.265
282763.0,0.275
282793.0,0.275
282803.0,0.275
282833.0,0.27
282843.0,0.276
282873.0,0.273
282883.0,0.272
282913.0,0.275
282923.0,0.278
282953.0,0.268
282963.0,0.275
282993.0,0.275
283003.0,0.275
283033.0,0.27
283043.0,0.282
283073.0,0.277
283083.0,0.271
283113.0,0.276
283123.0,0.279
283153.0,0.274
283163.0,0.277
283233.0,0.257
283243.0,0.27
283273.0,0.264
283283.0,0.262
283313.0,0.263
283324.0,0.268
283353.0,0.262
283363.0,0.262
283393.0,0.269
283404.0,0.265
283433.0,0.26
283443.0,0.271
283473.0,0.269
283483.0,0.265
283513.0,0.264
283523.0,0.271
283553.0,0.262
283563.0,0.27
283593.0,0.273
283603.0,0.265
283633.0,0.26
283643.0,0.276
283713.0,0.257
283723.0,0.26
283753.0,0.255
283763.0,0.261
283793.0,0.264
283803.0,0.26
283833.0,0.257
283843.0,0.268
283873.0,0.26
283883.0,0.261
283913.0,0.263
283923.0,0.268
283953.0,0.259
283964.0,0.268
283993.0,0.269
284003.0,0.262
284033.0,0.261
284043.0,0.268
284073.0,0.264
