time,voltage
507518.0,0.27
507529.0,0.274
507558.0,0.268
507569.0,0.268
507598.0,0.273
507609.0,0.273
507638.0,0.265
507649.0,0.278
507678.0,0.27
507689.0,0.27
507719.0,0.274
507729.0,0.279
507758.0,0.27
507769.0,0.273
507798.0,0.277
507809.0,0.268
507878.0,0.265
507889.0,0.261
507918.0,0.265
507959.0,0.257
507969.0,0.262
507998.0,0.262
508009.0,0.263
508038.0,0.256
508049.0,0.271
508078.0,0.268
508089.0,0.265
508118.0,0.268
508129.0,0.275
508158.0,0.266
508169.0,0.268
508198.0,0.275
508209.0,0.27
508238.0,0.262
508249.0,0.274
508278.0,0.27
508289.0,0.27
508318.0,0.274
508329.0,0.274
508358.0,0.268
508369.0,0.272
508398.0,0.276
508409.0,0.272
508438.0,0.268
508449.0,0.28
508478.0,0.273
508489.0,0.271
508518.0,0.275
508529.0,0.279
508558.0,0.275
508569.0,0.273
508638.0,0.26
508649.0,0.27
508678.0,0.262
508689.0,0.267
508718.0,0.268
508759.0,0.26
508769.0,0.262
508798.0,0.268
508809.0,0.264
508878.0,0.254
508889.0,0.251
508918.0,0.257
508929.0,0.263
508958.0,0.253
508969.0,0.263
508998.0,0.266
509009.0,0.261
509038.0,0.259
509049.0,0.268
509078.0,0.263
509089.0,0.257
509118.0,0.262
509129.0,0.263
509198.0,0.254
509209.0,0.248
509238.0,0.246
509249.0,0.259
509278.0,0.253
509289.0,0.253
509318.0,0.257
509328.0,0.26
509358.0,0.256
509369.0,0.262
509398.0,0.26
509409.0,0.258
509438.0,0.256
509449.0,0.26
509478.0,0.257
509489.0,0.258
509518.0,0.26
509529.0,0.266
509558.0,0.254
509569.0,0.263
509598.0,0.265
509609.0,0.265
509638.0,0.258
509649.0,0.268
509678.0,0.261
509689.0,0.258
509718.0,0.263
509729.0,0.268
509758.0,0.262
509769.0,0.269
509798.0,0.265
509809.0,0.266
509838.0,0.26
509849.0,0.276
509878.0,0.263
509889.0,0.265
509918.0,0.265
509929.0,0.266
509958.0,0.266
509969.0,0.269
509998.0,0.27
510009.0,0.269
510038.0,0.261
510049.0,0.275
510078.0,0.268
510089.0,0.269
510118.0,0.27
510129.0,0.27
510158.0,0.265
510169.0,0.271
510198.0,0.273
510209.0,0.265
510238.0,0.264
510249.0,0.276
510278.0,0.263
510289.0,0.268
510318.0,0.273
510329.0,0.269
510358.0,0.265
510369.0,0.273
510398.0,0.27
510409.0,0.265
510438.0,0.265
510449.0,0.281
510478.0,0.269
510489.0,0.267
510518.0,0.27
510529.0,0.27
510558.0,0.268
510569.0,0.27
510638.0,0.259
510649.0,0.264
510718.0,0.257
510729.0,0.257
510758.0,0.251
510769.0,0.263
510798.0,0.262
510809.0,0.257
510838.0,0.255
510849.0,0.266
510878.0,0.26
510889.0,0.262
510918.0,0.262
510929.0,0.265
510958.0,0.26
510969.0,0.266
510998.0,0.27
511009.0,0.265
511038.0,0.264
511049.0,0.268
511078.0,0.264
511089.0,0.266
511118.0,0.267
511129.0,0.264
511158.0,0.26
511169.0,0.268
511198.0,0.268
511239.0,0.257
511249.0,0.265
511278.0,0.26
511289.0,0.262
511318.0,0.264
511329.0,0.26
511358.0,0.256
511369.0,0.268
511398.0,0.266
511409.0,0.266
511438.0,0.262
511449.0,0.27
511478.0,0.263
511489.0,0.265
511518.0,0.267
511529.0,0.265
511558.0,0.257
511569.0,0.27
511598.0,0.269
511609.0,0.262
511638.0,0.265
511679.0,0.257
511689.0,0.263
511718.0,0.265
511729.0,0.263
511758.0,0.26
511799.0,0.261
511809.0,0.261
511838.0,0.269
511879.0,0.258
511889.0,0.257
511918.0,0.269
511929.0,0.267
511958.0,0.261
511969.0,0.268
511998.0,0.269
512009.0,0.262
512078.0,0.254
512089.0,0.263
512118.0,0.262
512129.0,0.262
512158.0,0.257
512169.0,0.268
512198.0,0.266
512209.0,0.264
512238.0,0.267
512249.0,0.271
512278.0,0.263
512289.0,0.268
512318.0,0.268
512329.0,0.269
512358.0,0.263
512399.0,0.268
512409.0,0.265
512438.0,0.263
512449.0,0.262
512478.0,0.26
512489.0,0.265
512518.0,0.268
512558.0,0.254
512569.0,0.264
512598.0,0.261
512609.0,0.259
512638.0,0.261
512649.0,0.265
512678.0,0.257
512689.0,0.264
512758.0,0.246
512769.0,0.255
512798.0,0.253
512809.0,0.251
512838.0,0.254
512849.0,0.26
512878.0,0.251
512889.0,0.259
512899.0,0.262
512918.0,0.269
512929.0,0.26
512958.0,0.257
512969.0,0.269
512998.0,0.268
513009.0,0.259
513038.0,0.263
513049.0,0.269
513078.0,0.26
513089.0,0.267
513118.0,0.268
513129.0,0.263
513158.0,0.26
513169.0,0.268
513198.0,0.263
513209.0,0.265
513238.0,0.265
513249.0,0.268
513278.0,0.263
513289.0,0.266
513318.0,0.268
513329.0,0.266
513358.0,0.262
513369.0,0.268
513398.0,0.266
513409.0,0.265
513438.0,0.264
513449.0,0.27
513478.0,0.26
513489.0,0.267
513518.0,0.268
513529.0,0.266
513558.0,0.26
513569.0,0.269
513598.0,0.268
513609.0,0.262
513638.0,0.268
513649.0,0.27
513678.0,0.266
513689.0,0.273
513718.0,0.274
513729.0,0.27
513758.0,0.269
513769.0,0.274
513798.0,0.274
513809.0,0.27
513838.0,0.275
513849.0,0.279
513878.0,0.268
513889.0,0.274
513918.0,0.277
513929.0,0.275
513958.0,0.269
513969.0,0.278
513998.0,0.276
514009.0,0.276
514038.0,0.279
514049.0,0.276
514078.0,0.272
514089.0,0.274
514118.0,0.274
514129.0,0.272
514158.0,0.268
514169.0,0.278
514198.0,0.273
514209.0,0.27
514238.0,0.271
514249.0,0.276
514278.0,0.266
514289.0,0.274
514318.0,0.276
514329.0,0.275
514358.0,0.268
514369.0,0.277
514398.0,0.268
514409.0,0.272
514438.0,0.268
514449.0,0.273
514478.0,0.268
514489.0,0.275
514518.0,0.274
514529.0,0.268
514598.0,0.256
514639.0,0.254
514649.0,0.255
514678.0,0.25
514689.0,0.257
514718.0,0.262
514729.0,0.257
514838.0,0.243
514849.0,0.242
514878.0,0.239
514889.0,0.249
514918.0,0.251
514929.0,0.246
514958.0,0.249
514999.0,0.251
515009.0,0.249
515038.0,0.254
515049.0,0.257
515118.0,0.249
515129.0,0.243
515238.0,0.234
515249.0,0.23
515278.0,0.228
515319.0,0.235
515329.0,0.233
515358.0,0.233
515369.0,0.246
515398.0,0.236
515409.0,0.243
515438.0,0.246
515449.0,0.249
515478.0,0.243
515489.0,0.257
515518.0,0.254
515529.0,0.258
515558.0,0.251
515569.0,0.264
515598.0,0.254
515609.0,0.26
515638.0,0.263
515649.0,0.263
515678.0,0.257
515689.0,0.265
515718.0,0.265
515729.0,0.26
515758.0,0.263
515769.0,0.268
515798.0,0.261
515809.0,0.262
515838.0,0.268
515849.0,0.268
515878.0,0.262
515889.0,0.267
515918.0,0.273
515929.0,0.267
515958.0,0.263
515969.0,0.274
515998.0,0.262
516009.0,0.261
516038.0,0.27
516049.0,0.268
516078.0,0.26
516089.0,0.272
516118.0,0.272
516129.0,0.267
516158.0,0.263
516169.0,0.273
516198.0,0.267
516209.0,0.27
516238.0,0.27
516249.0,0.27
516318.0,0.262
516329.0,0.257
516358.0,0.258
516369.0,0.266
516398.0,0.254
516409.0,0.264
516438.0,0.264
516449.0,0.26
516478.0,0.257
516489.0,0.265
516518.0,0.266
516529.0,0.257
516558.0,0.258
516569.0,0.268
516598.0,0.262
516609.0,0.264
516638.0,0.268
516649.0,0.271
516678.0,0.265
516689.0,0.273
516718.0,0.269
516729.0,0.269
516758.0,0.269
516799.0,0.265
516809.0,0.265
516838.0,0.268
516849.0,0.27
516878.0,0.263
516889.0,0.273
516918.0,0.272
516929.0,0.265
516958.0,0.268
516969.0,0.278
516998.0,0.268
517009.0,0.278
517038.0,0.275
517078.0,0.26
517089.0,0.272
517118.0,0.268
517129.0,0.265
517158.0,0.272
517169.0,0.271
517198.0,0.267
517209.0,0.273
517238.0,0.275
517249.0,0.279
517278.0,0.268
517289.0,0.274
517318.0,0.274
517329.0,0.276
517358.0,0.272
517369.0,0.281
517398.0,0.273
517409.0,0.274
517438.0,0.274
517449.0,0.276
517478.0,0.272
517489.0,0.287
517518.0,0.279
517529.0,0.276
517558.0,0.277
517569.0,0.279
517638.0,0.268
517649.0,0.268
517678.0,0.265
517689.0,0.27
517718.0,0.268
517729.0,0.268
517758.0,0.272
517769.0,0.274
517798.0,0.268
517809.0,0.272
517838.0,0.27
517849.0,0.268
517878.0,0.264
517889.0,0.278
517918.0,0.273
517929.0,0.273
517958.0,0.273
517969.0,0.276
517998.0,0.268
518039.0,0.271
518049.0,0.27
518078.0,0.265
518089.0,0.278
518118.0,0.269
518129.0,0.27
518158.0,0.271
518169.0,0.274
518198.0,0.273
518209.0,0.271
518238.0,0.275
518249.0,0.27
518278.0,0.269
518289.0,0.281
518318.0,0.278
518329.0,0.271
518358.0,0.281
518369.0,0.283
518399.0,0.268
518409.0,0.279
518438.0,0.281
518449.0,0.276
518478.0,0.27
518489.0,0.282
518518.0,0.274
518529.0,0.274
518558.0,0.277
518569.0,0.279
518598.0,0.273
518638.0,0.273
518649.0,0.273
518678.0,0.269
518689.0,0.279
518718.0,0.276
518729.0,0.271
518758.0,0.273
518769.0,0.279
518798.0,0.268
518809.0,0.281
518838.0,0.281
518849.0,0.275
518878.0,0.268
518889.0,0.28
518918.0,0.273
518929.0,0.273
518958.0,0.273
518969.0,0.281
518998.0,0.27
519009.0,0.274
519038.0,0.277
519049.0,0.272
519078.0,0.27
519089.0,0.276
519118.0,0.269
519129.0,0.27
519158.0,0.273
519169.0,0.271
519198.0,0.267
519209.0,0.275
519238.0,0.272
519249.0,0.269
519278.0,0.265
519289.0,0.279
519318.0,0.27
519329.0,0.268
519358.0,0.269
519369.0,0.269
519399.0,0.268
519409.0,0.272
519438.0,0.273
519449.0,0.268
519478.0,0.266
519489.0,0.277
519518.0,0.273
519529.0,0.269
519558.0,0.275
519569.0,0.273
519598.0,0.267
519609.0,0.268
519639.0,0.273
519649.0,0.27
519678.0,0.268
519689.0,0.276
519718.0,0.268
519729.0,0.27
519759.0,0.27
519769.0,0.275
519798.0,0.262
519809.0,0.271
519838.0,0.276
519849.0,0.269
519878.0,0.263
519889.0,0.273
519918.0,0.267
519929.0,0.268
519958.0,0.268
519969.0,0.276
519998.0,0.265
520009.0,0.268
520038.0,0.271
520049.0,0.265
520078.0,0.263
520089.0,0.274
520118.0,0.268
520129.0,0.272
520158.0,0.27
520169.0,0.27
520199.0,0.266
520209.0,0.272
520238.0,0.273
520249.0,0.269
520278.0,0.269
520289.0,0.274
520318.0,0.265
520329.0,0.269
520358.0,0.272
520369.0,0.275
520438.0,0.26
520449.0,0.26
520478.0,0.257
520489.0,0.262
520518.0,0.26
520529.0,0.26
520558.0,0.26
520569.0,0.264
520598.0,0.26
520639.0,0.26
520649.0,0.26
520678.0,0.257
520689.0,0.262
520718.0,0.257
520799.0,0.243
520809.0,0.254
520839.0,0.251
520849.0,0.247
520878.0,0.249
520919.0,0.246
520929.0,0.249
520958.0,0.251
520969.0,0.254
520999.0,0.251
521009.0,0.259
521038.0,0.26
521049.0,0.256
521078.0,0.254
521089.0,0.265
521118.0,0.257
521129.0,0.259
521158.0,0.263
521198.0,0.254
521209.0,0.257
521238.0,0.263
521249.0,0.257
521279.0,0.254
521289.0,0.267
521318.0,0.257
521329.0,0.26
521359.0,0.263
521369.0,0.265
521438.0,0.253
521449.0,0.25
521478.0,0.25
521489.0,0.26
521518.0,0.257
521529.0,0.256
521598.0,0.24
521609.0,0.257
521638.0,0.254
521649.0,0.249
521679.0,0.256
521689.0,0.26
521718.0,0.256
521729.0,0.255
521759.0,0.263
521769.0,0.26
521798.0,0.256
521809.0,0.261
521838.0,0.264
521849.0,0.257
521878.0,0.259
521889.0,0.269
521919.0,0.262
521929.0,0.26
521959.0,0.267
521969.0,0.267
521998.0,0.26
522009.0,0.269
522038.0,0.27
522049.0,0.26
522078.0,0.26
522089.0,0.271
522119.0,0.265
522129.0,0.262
522158.0,0.268
522169.0,0.264
522199.0,0.265
522209.0,0.27
522239.0,0.267
522249.0,0.262
522319.0,0.248
522329.0,0.249
522359.0,0.259
522369.0,0.257
522399.0,0.25
522409.0,0.263
522439.0,0.262
522449.0,0.254
522479.0,0.261
522489.0,0.267
522518.0,0.258
522529.0,0.26
522558.0,0.262
522569.0,0.261
522598.0,0.259
522609.0,0.265
522638.0,0.262
522649.0,0.26
522679.0,0.26
522689.0,0.267
522719.0,0.26
522729.0,0.263
522838.0,0.243
522849.0,0.24
522879.0,0.243
522889.0,0.249
522919.0,0.249
522929.0,0.252
522959.0,0.249
522969.0,0.253
522999.0,0.245
523009.0,0.26
523039.0,0.254
523049.0,0.251
523119.0,0.243
523129.0,0.246
523158.0,0.251
523169.0,0.251
523199.0,0.242
523209.0,0.253
523238.0,0.254
523249.0,0.249
523278.0,0.252
523289.0,0.263
523319.0,0.257
523329.0,0.257
523359.0,0.26
523369.0,0.258
523399.0,0.256
523409.0,0.265
523439.0,0.257
523449.0,0.256
523478.0,0.261
523489.0,0.266
523518.0,0.258
523529.0,0.264
523558.0,0.266
523569.0,0.26
523599.0,0.259
523609.0,0.269
523638.0,0.263
523649.0,0.261
523679.0,0.265
523689.0,0.27
523719.0,0.262
523729.0,0.269
523759.0,0.275
523769.0,0.267
523799.0,0.262
523809.0,0.272
523839.0,0.268
523849.0,0.269
523879.0,0.268
523889.0,0.271
523918.0,0.261
523929.0,0.267
523958.0,0.265
523969.0,0.268
523998.0,0.258
524009.0,0.269
524039.0,0.265
524049.0,0.267
524079.0,0.267
524089.0,0.273
524119.0,0.266
524129.0,0.269
524159.0,0.268
524170.0,0.266
524198.0,0.265
524209.0,0.272
524239.0,0.267
524249.0,0.268
524279.0,0.267
524289.0,0.271
524319.0,0.262
524329.0,0.27
524359.0,0.268
524369.0,0.269
524399.0,0.26
524409.0,0.27
524439.0,0.265
524449.0,0.262
524479.0,0.268
524489.0,0.27
524519.0,0.265
524529.0,0.274
524559.0,0.272
524569.0,0.265
524599.0,0.26
524609.0,0.268
524639.0,0.265
524649.0,0.263
524679.0,0.27
524689.0,0.27
524718.0,0.265
524729.0,0.268
524759.0,0.272
524769.0,0.264
524799.0,0.264
524809.0,0.27
524838.0,0.269
524849.0,0.265
524879.0,0.268
524889.0,0.269
524919.0,0.261
524929.0,0.269
524959.0,0.271
524969.0,0.262
524999.0,0.262
525009.0,0.273
525039.0,0.269
525049.0,0.265
525079.0,0.269
525089.0,0.272
525119.0,0.262
525129.0,0.269
525159.0,0.267
525169.0,0.269
525198.0,0.266
525209.0,0.268
525239.0,0.267
525249.0,0.264
525279.0,0.269
525289.0,0.268
525319.0,0.264
525329.0,0.268
525359.0,0.268
525369.0,0.265
525398.0,0.258
525409.0,0.273
525439.0,0.266
525449.0,0.261
525479.0,0.267
525489.0,0.273
525519.0,0.263
525529.0,0.268
525559.0,0.267
525569.0,0.265
525599.0,0.263
525609.0,0.269
525638.0,0.268
525649.0,0.266
525678.0,0.268
525689.0,0.268
525719.0,0.263
525729.0,0.268
525759.0,0.268
525769.0,0.268
525799.0,0.266
525809.0,0.275
525839.0,0.266
525849.0,0.266
525879.0,0.267
525889.0,0.269
525919.0,0.26
525929.0,0.27
525959.0,0.275
525969.0,0.269
525999.0,0.262
526009.0,0.274
526039.0,0.268
526049.0,0.265
526079.0,0.268
526089.0,0.27
526119.0,0.262
526129.0,0.271
526159.0,0.267
526169.0,0.265
526199.0,0.264
526239.0,0.262
526250.0,0.263
526279.0,0.262
526289.0,0.262
526319.0,0.26
526329.0,0.269
526359.0,0.265
526369.0,0.262
526398.0,0.262
526409.0,0.272
526439.0,0.262
526449.0,0.266
526478.0,0.267
526489.0,0.265
526519.0,0.262
526529.0,0.268
526559.0,0.272
526569.0,0.268
526599.0,0.265
526609.0,0.275
526639.0,0.265
526649.0,0.268
526679.0,0.27
526689.0,0.267
526719.0,0.267
526729.0,0.27
526759.0,0.268
526769.0,0.267
526799.0,0.269
526809.0,0.277
526839.0,0.267
526849.0,0.268
526879.0,0.268
526889.0,0.27
526919.0,0.268
526929.0,0.273
526959.0,0.273
526969.0,0.268
526999.0,0.266
527009.0,0.271
527039.0,0.268
527049.0,0.267
527079.0,0.274
527089.0,0.269
527119.0,0.269
527129.0,0.278
527159.0,0.273
527169.0,0.268
527199.0,0.267
527209.0,0.273
527239.0,0.265
527249.0,0.27
527319.0,0.252
527329.0,0.262
527359.0,0.263
527369.0,0.257
527399.0,0.257
527439.0,0.254
527449.0,0.255
527479.0,0.261
527489.0,0.255
527519.0,0.251
527529.0,0.261
527559.0,0.261
527569.0,0.257
527599.0,0.259
527639.0,0.256
527649.0,0.253
527679.0,0.261
527689.0,0.259
527719.0,0.255
527759.0,0.257
527769.0,0.251
527799.0,0.251
527809.0,0.259
527839.0,0.252
527849.0,0.251
527879.0,0.257
527889.0,0.257
527919.0,0.251
527929.0,0.265
527959.0,0.262
527969.0,0.258
527999.0,0.264
528009.0,0.265
528039.0,0.26
528049.0,0.267
528079.0,0.268
528089.0,0.266
528119.0,0.262
528129.0,0.275
528159.0,0.268
528169.0,0.262
528199.0,0.268
528209.0,0.268
528239.0,0.265
528249.0,0.266
528279.0,0.268
528289.0,0.269
528319.0,0.265
528329.0,0.273
528359.0,0.272
528369.0,0.265
528399.0,0.268
528409.0,0.276
528439.0,0.267
528449.0,0.265
528479.0,0.27
528489.0,0.269
528519.0,0.265
528529.0,0.273
528559.0,0.271
528569.0,0.268
528599.0,0.268
528609.0,0.271
528639.0,0.269
528649.0,0.269
528679.0,0.273
528689.0,0.265
528719.0,0.263
528729.0,0.273
528799.0,0.259
528809.0,0.262
528839.0,0.257
528849.0,0.262
528879.0,0.262
528889.0,0.262
528919.0,0.26
528929.0,0.26
528959.0,0.262
528969.0,0.257
528999.0,0.262
529009.0,0.266
529039.0,0.256
529049.0,0.266
529079.0,0.266
529089.0,0.264
529119.0,0.257
529129.0,0.266
529159.0,0.265
529169.0,0.262
529199.0,0.262
529209.0,0.272
529239.0,0.263
529249.0,0.267
529279.0,0.267
529289.0,0.264
529319.0,0.259
529329.0,0.27
529359.0,0.269
529369.0,0.265
529399.0,0.269
529409.0,0.27
529439.0,0.269
529449.0,0.265
529479.0,0.27
529489.0,0.262
529519.0,0.263
529529.0,0.274
529559.0,0.268
529569.0,0.268
529599.0,0.27
529609.0,0.27
529639.0,0.262
529649.0,0.268
529679.0,0.271
529689.0,0.269
529719.0,0.266
529729.0,0.271
529759.0,0.272
529769.0,0.268
529799.0,0.271
529809.0,0.272
529839.0,0.263
529849.0,0.27
529879.0,0.275
529889.0,0.269
529919.0,0.265
529929.0,0.275
529999.0,0.263
530009.0,0.26
530039.0,0.251
530049.0,0.26
530079.0,0.265
530089.0,0.263
530119.0,0.258
530129.0,0.266
530159.0,0.262
530169.0,0.257
530199.0,0.26
530209.0,0.268
530279.0,0.254
530289.0,0.25
530319.0,0.248
530329.0,0.256
530359.0,0.251
530399.0,0.252
530410.0,0.257
530439.0,0.245
530449.0,0.254
530519.0,0.235
530529.0,0.25
530559.0,0.245
530569.0,0.246
530599.0,0.246
530609.0,0.254
530639.0,0.249
530649.0,0.258
530679.0,0.251
530689.0,0.254
530719.0,0.254
530759.0,0.25
530770.0,0.246
530799.0,0.254
530809.0,0.255
530839.0,0.251
530849.0,0.262
530879.0,0.26
530889.0,0.257
530919.0,0.256
530959.0,0.253
530969.0,0.254
530999.0,0.26
531009.0,0.257
531039.0,0.256
531049.0,0.262
531079.0,0.263
531089.0,0.259
531119.0,0.258
531129.0,0.266
531159.0,0.261
531169.0,0.258
531199.0,0.265
531209.0,0.269
531239.0,0.257
531249.0,0.269
531319.0,0.249
531329.0,0.257
531359.0,0.257
531369.0,0.256
531399.0,0.256
531409.0,0.265
531439.0,0.254
531449.0,0.26
531479.0,0.266
531489.0,0.26
531519.0,0.257
531559.0,0.257
531569.0,0.257
531599.0,0.26
531609.0,0.262
531639.0,0.257
531649.0,0.262
531719.0,0.249
531729.0,0.257
531759.0,0.252
531769.0,0.253
531799.0,0.256
531809.0,0.255
531839.0,0.251
531849.0,0.262
531879.0,0.257
531889.0,0.257
531919.0,0.258
531929.0,0.266
531959.0,0.26
531969.0,0.262
531999.0,0.26
532009.0,0.262
532039.0,0.26
532049.0,0.268
532079.0,0.271
532089.0,0.263
532119.0,0.262
532130.0,0.271
532159.0,0.26
532169.0,0.264
532199.0,0.265
532209.0,0.262
532239.0,0.262
532249.0,0.269
532279.0,0.272
532289.0,0.269
532319.0,0.265
532329.0,0.278
532359.0,0.27
532369.0,0.268
532399.0,0.275
532409.0,0.268
532439.0,0.265
532449.0,0.273
532479.0,0.274
532489.0,0.262
532519.0,0.266
532529.0,0.273
532559.0,0.272
532569.0,0.269
532599.0,0.271
532609.0,0.27
532639.0,0.268
532649.0,0.274
532679.0,0.274
532689.0,0.268
532719.0,0.268
532729.0,0.281
532759.0,0.273
532769.0,0.276
532799.0,0.274
532809.0,0.279
532839.0,0.268
532849.0,0.274
532879.0,0.276
532889.0,0.268
532919.0,0.273
532959.0,0.268
532970.0,0.262
532999.0,0.269
533009.0,0.268
533039.0,0.262
533049.0,0.272
533079.0,0.27
533089.0,0.262
533119.0,0.264
533129.0,0.27
533159.0,0.26
533169.0,0.265
533199.0,0.27
533209.0,0.27
533239.0,0.263
533279.0,0.264
533289.0,0.258
533319.0,0.255
533329.0,0.268
533359.0,0.258
533369.0,0.266
533399.0,0.268
533409.0,0.263
533439.0,0.26
533449.0,0.268
533479.0,0.271
533489.0,0.262
533519.0,0.265
533530.0,0.272
533559.0,0.265
533569.0,0.269
533599.0,0.27
533609.0,0.271
533639.0,0.266
533649.0,0.274
533679.0,0.273
533689.0,0.273
533719.0,0.269
533730.0,0.278
533759.0,0.273
533769.0,0.273
533799.0,0.274
533809.0,0.274
533839.0,0.273
533849.0,0.285
533919.0,0.264
533929.0,0.275
533959.0,0.268
533969.0,0.266
533999.0,0.27
534009.0,0.27
534039.0,0.265
534049.0,0.273
534079.0,0.275
534089.0,0.269
534159.0,0.257
534170.0,0.26
534199.0,0.265
534209.0,0.268
534239.0,0.262
534319.0,0.251
534330.0,0.258
534359.0,0.255
534369.0,0.254
534399.0,0.259
534409.0,0.26
534439.0,0.257
534449.0,0.268
534479.0,0.262
534489.0,0.259
534519.0,0.262
534599.0,0.254
534610.0,0.254
534639.0,0.254
534649.0,0.26
534679.0,0.263
534689.0,0.258
534719.0,0.258
534759.0,0.256
534770.0,0.257
534799.0,0.263
534809.0,0.263
534839.0,0.259
534849.0,0.268
534879.0,0.262
534889.0,0.266
534919.0,0.262
534929.0,0.272
534959.0,0.268
534969.0,0.267
534999.0,0.27
535009.0,0.271
535039.0,0.269
535049.0,0.278
535079.0,0.273
535089.0,0.27
535100.0,0.28
535110.0,0.281
535121.0,0.281
535131.0,0.29
535159.0,0.281
535169.0,0.282
535199.0,0.287
535209.0,0.281
535239.0,0.278
535249.0,0.29
535279.0,0.286
535289.0,0.276
535319.0,0.279
535329.0,0.29
535359.0,0.274
535369.0,0.282
535399.0,0.284
535409.0,0.284
535439.0,0.275
535449.0,0.285
535479.0,0.28
535489.0,0.276
535519.0,0.276
535529.0,0.283
535559.0,0.275
535569.0,0.276
535599.0,0.281
535609.0,0.278
535639.0,0.27
535649.0,0.282
535679.0,0.277
535689.0,0.275
535719.0,0.27
535729.0,0.279
535799.0,0.266
535809.0,0.263
535839.0,0.257
535849.0,0.269
535879.0,0.266
535889.0,0.265
535919.0,0.262
535929.0,0.265
535959.0,0.26
535999.0,0.26
536009.0,0.258
536039.0,0.255
536079.0,0.26
536089.0,0.257
536159.0,0.241
536239.0,0.235
536249.0,0.244
536279.0,0.238
536289.0,0.235
536319.0,0.24
536329.0,0.248
536359.0,0.237
536369.0,0.251
536399.0,0.254
536409.0,0.248
536439.0,0.246
536449.0,0.256
536479.0,0.257
536489.0,0.253
536519.0,0.257
536529.0,0.257
536599.0,0.25
536609.0,0.245
536679.0,0.24
536689.0,0.24
536719.0,0.243
536729.0,0.248
536799.0,0.238
536809.0,0.235
536879.0,0.234
536889.0,0.229
536919.0,0.233
536929.0,0.236
536959.0,0.232
536969.0,0.24
536999.0,0.245
537009.0,0.243
537039.0,0.241
537049.0,0.251
537079.0,0.251
537089.0,0.248
537119.0,0.251
537129.0,0.251
537159.0,0.251
537169.0,0.257
537199.0,0.258
537209.0,0.253
537239.0,0.252
537249.0,0.262
537279.0,0.26
537289.0,0.257
537319.0,0.257
537329.0,0.26
537359.0,0.26
537369.0,0.261
537399.0,0.263
537409.0,0.26
537439.0,0.258
537449.0,0.266
537479.0,0.26
537489.0,0.257
537519.0,0.264
537529.0,0.27
537559.0,0.263
537569.0,0.268
537599.0,0.265
537609.0,0.266
537639.0,0.262
537649.0,0.274
537679.0,0.268
537689.0,0.265
537719.0,0.275
537729.0,0.27
537759.0,0.266
537769.0,0.272
537799.0,0.275
537809.0,0.268
537839.0,0.269
537849.0,0.281
537879.0,0.271
537889.0,0.271
537959.0,0.255
537969.0,0.268
537999.0,0.267
538009.0,0.264
538039.0,0.262
538049.0,0.271
538079.0,0.268
538089.0,0.262
538119.0,0.265
538129.0,0.272
538159.0,0.264
538169.0,0.274
538199.0,0.275
538209.0,0.268
538239.0,0.269
538249.0,0.276
538279.0,0.268
538289.0,0.262
538319.0,0.276
538329.0,0.276
538439.0,0.251
538449.0,0.26
538479.0,0.25
538519.0,0.25
538530.0,0.251
538559.0,0.247
538569.0,0.257
538599.0,0.262
538639.0,0.245
538649.0,0.258
538679.0,0.249
538689.0,0.251
538719.0,0.257
538729.0,0.258
538759.0,0.253
538769.0,0.262
538799.0,0.262
538809.0,0.254
538839.0,0.255
538849.0,0.269
538879.0,0.263
538889.0,0.265
538919.0,0.266
538929.0,0.264
538959.0,0.256
538970.0,0.269
538999.0,0.264
539009.0,0.26
539039.0,0.26
539049.0,0.269
539079.0,0.262
539089.0,0.265
539119.0,0.265
539129.0,0.269
539159.0,0.263
539169.0,0.273
539199.0,0.27
539209.0,0.267
539239.0,0.265
539249.0,0.27
539279.0,0.266
539289.0,0.266
539319.0,0.27
539329.0,0.27
539359.0,0.262
539369.0,0.273
539399.0,0.27
539409.0,0.267
539439.0,0.267
539449.0,0.274
539479.0,0.27
539489.0,0.27
539519.0,0.271
539529.0,0.271
539559.0,0.262
539569.0,0.274
539599.0,0.272
539610.0,0.269
539639.0,0.269
539649.0,0.276
539679.0,0.269
539689.0,0.27
539719.0,0.275
539729.0,0.27
539759.0,0.268
539769.0,0.274
539799.0,0.271
539809.0,0.268
539839.0,0.264
539849.0,0.273
539879.0,0.272
539889.0,0.268
539919.0,0.275
539929.0,0.275
539959.0,0.265
539969.0,0.274
539999.0,0.272
540039.0,0.256
540050.0,0.265
540079.0,0.265
540089.0,0.266
540119.0,0.266
540129.0,0.262
540159.0,0.26
540169.0,0.268
540199.0,0.269
540209.0,0.268
540220.0,0.276
540279.0,0.26
540290.0,0.261
540319.0,0.263
540359.0,0.257
540370.0,0.262
540399.0,0.262
540409.0,0.257
540439.0,0.262
540449.0,0.265
540479.0,0.263
540489.0,0.26
540519.0,0.265
540529.0,0.269
540559.0,0.256
540569.0,0.271
540599.0,0.268
540609.0,0.261
540639.0,0.262
540649.0,0.27
540679.0,0.262
540690.0,0.269
540719.0,0.267
540730.0,0.265
540759.0,0.262
540769.0,0.273
540799.0,0.269
540809.0,0.263
540839.0,0.265
540849.0,0.268
540919.0,0.259
540929.0,0.255
540959.0,0.255
540969.0,0.265
540999.0,0.26
541009.0,0.257
541039.0,0.262
541049.0,0.267
541079.0,0.257
541089.0,0.266
541119.0,0.268
541129.0,0.264
541199.0,0.256
