2025-07-23 07:49:56.965213 72 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 128} 0.5433430571119161
2025-07-23 07:53:58.363435 73 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 128} 0.5675443329188079
2025-07-23 07:57:59.663491 74 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 32} 0.612029316113637
2025-07-23 08:02:01.483013 75 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 128} 0.536918991603441
2025-07-23 08:06:02.804384 76 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 32} 0.2181042897665573
2025-07-23 08:10:03.672263 77 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 8} 0.12159997524809558
2025-07-23 08:14:04.511915 78 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 64, 'max_depth': 32} 0.2923982587278296
2025-07-23 08:18:09.781571 79 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 16, 'max_depth': 128} 0.2943730152108874
2025-07-23 08:22:10.926243 80 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 32} 0.6163741150554488
2025-07-23 08:26:12.548863 81 {'chunk_seconds': 2, 'num_freqs': 10, 'num_estimators': 128, 'max_depth': 8} 0.15238130424590002
2025-07-23 08:30:18.359621 82 {'chunk_seconds': 2, 'num_freqs': 8, 'num_estimators': 128, 'max_depth': 32} 0.5161401072763768
2025-07-23 08:34:31.199367 83 {'chunk_seconds': 2, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 128} 0.2680662358454216
2025-07-23 08:38:34.688342 84 {'chunk_seconds': 3, 'num_freqs': 3, 'num_estimators': 32, 'max_depth': 32} 0.5575392136690788
2025-07-23 08:42:37.456166 85 {'chunk_seconds': 2, 'num_freqs': 8, 'num_estimators': 16, 'max_depth': 8} 0.4387755366722891
2025-07-23 08:46:39.141468 86 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 64, 'max_depth': 64} 0.29767513850665267
2025-07-23 08:50:46.912006 87 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 128, 'max_depth': 32} 0.6198207077978966
2025-07-23 08:54:58.674518 88 {'chunk_seconds': 2, 'num_freqs': 2, 'num_estimators': 32, 'max_depth': 128} 0.26384699354396635
2025-07-23 08:59:01.644875 89 {'chunk_seconds': 3, 'num_freqs': 4, 'num_estimators': 32, 'max_depth': 32} 0.6216500007826161
2025-07-23 09:03:04.834152 90 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 16, 'max_depth': 64} 0.6165520073666823
2025-07-23 09:07:06.425048 91 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.6744687960667155
2025-07-23 09:11:09.271379 92 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.3126270308412961
2025-07-23 09:15:12.882808 93 {'chunk_seconds': 3, 'num_freqs': 10, 'num_estimators': 32, 'max_depth': 32} 0.6243100800658443
2025-07-23 09:19:16.240439 94 {'chunk_seconds': 3, 'num_freqs': 9, 'num_estimators': 32, 'max_depth': 32} 0.5326431120570191
2025-07-23 09:23:18.905192 95 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.6590382887526818
2025-07-23 09:27:22.080843 96 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.6895324792718251
2025-07-23 09:31:24.381115 97 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.35825380973838056
2025-07-23 09:35:27.750163 98 {'chunk_seconds': 3, 'num_freqs': 8, 'num_estimators': 32, 'max_depth': 32} 0.5805353835123249
2025-07-23 09:39:34.034115 99 {'chunk_seconds': 3, 'num_freqs': 7, 'num_estimators': 32, 'max_depth': 32} 0.2779380826073078
